event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Women 45,JALLET-GOUX Léonie,44.15,20.0,21.0,22.0,26.0,28.0,30.0,22.0,30.0,52.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Women 55,LAMBERT Lola,52.9,34.0,37.0,41.0,42.0,46.0,-51.0,41.0,46.0,87.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Women 55,COUSIN Marie,54.9,36.0,-39.0,-40.0,46.0,49.0,51.0,36.0,51.0,87.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Women 64,VILACA Lina,59.85,22.0,25.0,28.0,26.0,30.0,33.0,28.0,33.0,61.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Women 64,RENAULT Ivana,61.6,22.0,23.0,24.0,25.0,27.0,30.0,24.0,30.0,54.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Women 45,FREVILLE Emma,43.9,28.0,30.0,-33.0,39.0,42.0,45.0,30.0,45.0,75.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Women 59,PIETROSANTE Cassandra,58.7,50.0,54.0,-58.0,65.0,-70.0,-70.0,54.0,65.0,119.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Women 59,BLONDEAU Romane,56.5,27.0,30.0,-34.0,35.0,40.0,45.0,30.0,45.0,75.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Women 64,ANTONIO Lea marie,61.7,69.0,72.0,75.0,85.0,88.0,91.0,75.0,91.0,166.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 59,BLONDEAU Prune,56.5,38.0,41.0,-44.0,47.0,52.0,-56.0,41.0,52.0,93.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 59,GIOT Justine,55.4,35.0,38.0,-41.0,50.0,53.0,-55.0,38.0,53.0,91.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,FAIVRE Emy,59.8,54.0,-58.0,58.0,62.0,66.0,-70.0,58.0,66.0,124.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,BONNET Wendy,63.6,43.0,46.0,49.0,53.0,58.0,61.0,49.0,61.0,110.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 71,MALLET Charlotte,64.3,37.0,40.0,-43.0,50.0,-55.0,55.0,40.0,55.0,95.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 81,MIZSER Bertille,78.2,58.0,62.0,-65.0,70.0,75.0,80.0,62.0,80.0,142.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U15 Women 45,GROSJEAN Maëlys,41.6,25.0,28.0,31.0,35.0,38.0,41.0,31.0,41.0,72.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U15 Women 64,AUBRY Elyne,61.1,28.0,31.0,-33.0,38.0,41.0,-43.0,31.0,41.0,72.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Women 71,PIETROSANTE Channel,67.7,32.0,-36.0,-37.0,43.0,46.0,-48.0,32.0,46.0,78.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 45,CLERC Oksana,44.5,20.0,23.0,-26.0,25.0,29.0,-34.0,23.0,29.0,52.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 49,YSSOUFI Bibi-fatima,47.0,24.0,28.0,32.0,35.0,39.0,-43.0,32.0,39.0,71.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 55,COLAS Marina,53.6,40.0,43.0,45.0,58.0,62.0,-65.0,45.0,62.0,107.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,PICAVET Marine,62.4,43.0,46.0,-49.0,52.0,56.0,-60.0,46.0,56.0,102.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,ROBERT Juliette,62.5,40.0,43.0,46.0,45.0,-49.0,50.0,46.0,50.0,96.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,BONNET Vanina,62.9,31.0,34.0,-37.0,43.0,46.0,-49.0,34.0,46.0,80.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 71,RIPPLINGER Tya,66.9,42.0,-46.0,48.0,53.0,56.0,-62.0,48.0,56.0,104.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 71,MICHEL Emma,70.5,21.0,25.0,27.0,30.0,-33.0,-33.0,27.0,30.0,57.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 76,ROZZI Olivia,73.3,42.0,48.0,55.0,52.0,56.0,-65.0,55.0,56.0,111.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U15 Women 45,GROSJEAN Maëlys,41.6,25.0,28.0,31.0,35.0,38.0,41.0,31.0,41.0,72.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U15 Women 64,AUBRY Elyne,61.1,28.0,31.0,-33.0,38.0,41.0,-43.0,31.0,41.0,72.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Women 71,PIETROSANTE Channel,67.7,32.0,-36.0,-37.0,43.0,46.0,-48.0,32.0,46.0,78.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 45,CLERC Oksana,44.5,20.0,23.0,-26.0,25.0,29.0,-34.0,23.0,29.0,52.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 49,YSSOUFI Bibi-fatima,47.0,24.0,28.0,32.0,35.0,39.0,-43.0,32.0,39.0,71.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 55,COLAS Marina,53.6,40.0,43.0,45.0,58.0,62.0,-65.0,45.0,62.0,107.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,PICAVET Marine,62.4,43.0,46.0,-49.0,52.0,56.0,-60.0,46.0,56.0,102.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,ROBERT Juliette,62.5,40.0,43.0,46.0,45.0,-49.0,50.0,46.0,50.0,96.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 64,BONNET Vanina,62.9,31.0,34.0,-37.0,43.0,46.0,-49.0,34.0,46.0,80.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 71,RIPPLINGER Tya,66.9,42.0,-46.0,48.0,53.0,56.0,-62.0,48.0,56.0,104.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 71,MICHEL Emma,70.5,21.0,25.0,27.0,30.0,-33.0,-33.0,27.0,30.0,57.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Women 76,ROZZI Olivia,73.3,42.0,48.0,55.0,52.0,56.0,-65.0,55.0,56.0,111.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Men 67,HURPOIL DELAVOIX Yann,65.85,48.0,51.0,54.0,70.0,75.0,80.0,54.0,80.0,134.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 73,CITAS Raphael,72.85,105.0,110.0,115.0,138.0,145.0,151.0,115.0,151.0,266.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 73,OPY Valentin,69.35,53.0,58.0,63.0,85.0,90.0,95.0,63.0,95.0,158.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,BAUDOT Nicolas,78.75,77.0,-80.0,-80.0,97.0,100.0,103.0,77.0,103.0,180.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,HARATYK Valentin,75.85,65.0,68.0,-71.0,75.0,81.0,85.0,68.0,85.0,153.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,SERVELLE Gael,73.2,53.0,56.0,60.0,75.0,78.0,81.0,60.0,81.0,141.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 89,CARABETTA Guillaume,88.1,130.0,135.0,-0.0,155.0,160.0,-0.0,135.0,160.0,295.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 102,GVOZDENOVIC Michel,101.0,105.0,115.0,123.0,135.0,140.0,145.0,123.0,145.0,268.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 102,LEFEBVRE Lionel,99.3,105.0,113.0,120.0,120.0,132.0,139.0,120.0,139.0,259.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 102,PHARIZAT Kevin,98.8,93.0,96.0,-101.0,108.0,114.0,117.0,96.0,117.0,213.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Men 67,HURPOIL DELAVOIX Yann,65.85,48.0,51.0,54.0,70.0,75.0,80.0,54.0,80.0,134.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 73,CITAS Raphael,72.85,105.0,110.0,115.0,138.0,145.0,151.0,115.0,151.0,266.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 73,OPY Valentin,69.35,53.0,58.0,63.0,85.0,90.0,95.0,63.0,95.0,158.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,BAUDOT Nicolas,78.75,77.0,-80.0,-80.0,97.0,100.0,103.0,77.0,103.0,180.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,HARATYK Valentin,75.85,65.0,68.0,-71.0,75.0,81.0,85.0,68.0,85.0,153.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,SERVELLE Gael,73.2,53.0,56.0,60.0,75.0,78.0,81.0,60.0,81.0,141.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 89,CARABETTA Guillaume,88.1,130.0,135.0,-0.0,155.0,160.0,-0.0,135.0,160.0,295.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 102,GVOZDENOVIC Michel,101.0,105.0,115.0,123.0,135.0,140.0,145.0,123.0,145.0,268.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 102,LEFEBVRE Lionel,99.3,105.0,113.0,120.0,120.0,132.0,139.0,120.0,139.0,259.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 102,PHARIZAT Kevin,98.8,93.0,96.0,-101.0,108.0,114.0,117.0,96.0,117.0,213.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Men 67,MARTIN Gabriel,62.1,-65.0,65.0,70.0,85.0,90.0,-95.0,70.0,90.0,160.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U17 Men 102,VINCENT Gaetan,100.5,80.0,85.0,90.0,110.0,115.0,-120.0,90.0,115.0,205.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Men 81,MATHIOT Hugo,76.7,85.0,90.0,-94.0,112.0,117.0,-120.0,90.0,117.0,207.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,U20 Men 81,BADIER Remy,76.9,65.0,70.0,-75.0,86.0,-91.0,92.0,70.0,92.0,162.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 67,OLIVEIRA Robin,64.6,65.0,72.0,75.0,83.0,88.0,-92.0,75.0,88.0,163.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,JEGAN Thaya,76.1,95.0,99.0,103.0,115.0,120.0,126.0,103.0,126.0,229.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,PAYEUR Aurélien,73.3,72.0,78.0,-84.0,95.0,102.0,-108.0,78.0,102.0,180.0
BFC - REG 1 - Luxeuil - 1°J,2022-09-24,SEN Men 81,BOURDENET Cyrille,75.6,65.0,68.0,-71.0,83.0,86.0,-88.0,68.0,86.0,154.0
