event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Emily Hinschen,26.40,,,,21,-22,22,0,22,0,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Lillian Poles,50.40,-23,24,-26,28,30,32,24,32,56,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Lily Wilson,59.50,-34,36,38,48,-51,-54,38,48,86,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Brooke Davey,68.20,55,57,-59,72,75,-78,57,75,132,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Gabrielle Mcneill,73.60,63,-65,-67,85,88,91,63,91,154,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Allyse Cochrane,73.90,45,50,55,-65,-65,65,55,65,120,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Alyssa Collins,77.30,62,66,-70,80,84,-88,66,84,150,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,female,Charlotte Wilson,58.60,26,28,-31,38,40,-42,28,40,68,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,male,Dillon Fisler,54.90,43,47,50,50,55,60,50,60,110,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,male,Corey Smith,70.10,69,71,-74,-92,92,-96,71,92,163,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,male,Nicholas Jackson,77.10,90,95,-100,120,-125,125,95,125,220,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,male,Joshua Ferguson,78.90,85,92,-97,100,106,-112,92,106,198,AUS
JME Qld Club Challenge Round 3 – Mackay,2015-08-22,male,Mitch Eckford,97.90,90,95,100,100,,,100,100,200,AUS
