event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2018-06-24,female,Kelly Giblin,58.00,45,48,-50,63,-66,66,48,66,114,AUS
NTWA Open and Masters Competition,2018-06-24,female,Jacinta Sherwell,59.80,30,32,33,37,39,41,33,41,74,AUS
NTWA Open and Masters Competition,2018-06-24,female,Ruby Kwong,64.55,47,50,-53,65,-67,67,50,67,117,AUS
NTWA Open and Masters Competition,2018-06-24,female,Samantha Ping-Nam,67.95,52,-55,-56,65,-68,70,52,70,122,AUS
NTWA Open and Masters Competition,2018-06-24,female,Nyree Slatter,162.80,40,43,46,67,-71,-71,46,67,113,AUS
NTWA Open and Masters Competition,2018-06-24,male,Ryan Straube,41.56,22,23,25,26,28,-30,25,28,53,AUS
NTWA Open and Masters Competition,2018-06-24,male,Joseph De Luca,38.14,12,13,14,14,16,17,14,17,31,AUS
NTWA Open and Masters Competition,2018-06-24,male,Daniel Sales,61.30,-45,45,-47,55,60,56,45,65,110,AUS
NTWA Open and Masters Competition,2018-06-24,male,Carl Aleta,65.55,35,37,40,46,48,49,40,49,89,AUS
NTWA Open and Masters Competition,2018-06-24,male,Andrew Rideout,80.85,85,-90,90,110,116,120,90,120,210,AUS
NTWA Open and Masters Competition,2018-06-24,male,Shane Tan,76.95,70,75,-78,93,100,-103,75,100,175,AUS
NTWA Open and Masters Competition,2018-06-24,male,Artem Li,88.85,90,-95,-100,100,110,115,90,115,205,AUS
NTWA Open and Masters Competition,2018-06-24,male,Darren Gore,87.45,82,86,89,103,-107,-108,89,103,192,AUS
NTWA Open and Masters Competition,2018-06-24,male,Daniel Mildbrand,93.45,95,-101,103,120,-125,-125,103,120,223,AUS
NTWA Open and Masters Competition,2018-06-24,male,Daniel Baster,94.75,95,-99,-101,-115,120,126,95,126,221,AUS
NTWA Open and Masters Competition,2018-06-24,male,Ben Fuller,96.95,-70,70,75,100,-105,,75,100,175,AUS
