event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cougars Open Club Competition,2016-04-16,female,Robin Parr,44.85,30,33,35,43,46,48,35,48,83,AUS
Cougars Open Club Competition,2016-04-16,female,Jessica Stojnic,62.60,49,52,-55,57,60,63,52,63,115,AUS
Cougars Open Club Competition,2016-04-16,female,Lydia Olsen,68.05,53,-56,56,72,76,-78,56,76,132,AUS
Cougars Open Club Competition,2016-04-16,female,Hannah Baxter,64.55,45,49,52,63,67,70,52,70,122,AUS
Cougars Open Club Competition,2016-04-16,female,Asipau Mafi,96.70,57,62,67,80,85,90,67,90,157,AUS
Cougars Open Club Competition,2016-04-16,female,Stefanie Purcell,94.40,44,45,47,65,67,70,47,70,117,AUS
Cougars Open Club Competition,2016-04-16,female,Laura Mcafee,89.95,45,47,50,60,65,66,50,66,116,AUS
Cougars Open Club Competition,2016-04-16,female,Christine Larsen,63.90,20,24,27,24,28,31,27,31,58,AUS
Cougars Open Club Competition,2016-04-16,male,Jett Gaffney,48.85,42,45,48,60,64,67,48,67,115,AUS
Cougars Open Club Competition,2016-04-16,male,Mathew Laird,59.30,45,49,-52,60,64,68,49,68,117,AUS
Cougars Open Club Competition,2016-04-16,male,Alexander Loft,61.05,15,18,21,25,28,31,21,31,52,AUS
Cougars Open Club Competition,2016-04-16,male,Alistair Milliken,72.00,80,90,100,110,117,120,100,120,220,AUS
Cougars Open Club Competition,2016-04-16,male,Jesse Dodd,76.50,70,73,80,87,95,100,80,100,180,AUS
Cougars Open Club Competition,2016-04-16,male,Callum Witney,75.05,50,55,60,80,85,90,60,90,150,AUS
Cougars Open Club Competition,2016-04-16,male,Michael Abraham,73.10,-34,34,36,49,52,-56,36,52,88,AUS
Cougars Open Club Competition,2016-04-16,male,Jonathan Mcinerney,82.20,75,80,84,95,100,105,84,105,189,AUS
Cougars Open Club Competition,2016-04-16,male,Mahuta Knowles,82.90,60,65,68,78,83,88,68,88,156,AUS
Cougars Open Club Competition,2016-04-16,male,Reilly Smith,89.85,90,95,100,127,132,137,100,137,237,AUS
Cougars Open Club Competition,2016-04-16,male,Chris Angel,87.60,60,65,70,80,85,90,70,90,160,AUS
Cougars Open Club Competition,2016-04-16,male,Sotiri Karageorgiou,91.55,50,55,60,60,65,70,60,70,130,AUS
Cougars Open Club Competition,2016-04-16,male,Andrew Steven,99.75,95,100,103,117,122,127,103,127,230,AUS
Cougars Open Club Competition,2016-04-16,male,Lucas Barbosa,95.65,70,75,80,92,97,102,80,102,182,AUS
Cougars Open Club Competition,2016-04-16,male,Rowan Baxter,83.85,-94,94,-98,123,128,-133,94,128,222,AUS
Cougars Open Club Competition,2016-04-16,male,Wayne Burt,117.50,55,60,70,80,85,90,70,90,160,AUS
