event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open Competition,2012-09-02,female,Moana Kirikino,49.82,,,,,,,47,65,112,AUS
NTWA Open Competition,2012-09-02,female,Sarah Mcginnes,56.40,,,,,,,47,60,107,AUS
NTWA Open Competition,2012-09-02,female,Amy Griggs,59.90,,,,,,,50,60,110,AUS
NTWA Open Competition,2012-09-02,female,Marnie Becker,67.70,,,,,,,52,70,122,AUS
NTWA Open Competition,2012-09-02,female,Julia Janus,66.60,,,,,,,28,34,62,AUS
NTWA Open Competition,2012-09-02,female,May Dunlop,66.05,,,,,,,0,52,0,AUS
NTWA Open Competition,2012-09-02,female,Anna Boubaris,55.88,,,,,,,30,42,72,AUS
NTWA Open Competition,2012-09-02,female,Lisa Menchetti,61.50,,,,,,,62,68,130,AUS
NTWA Open Competition,2012-09-02,female,Leanne Goldsworthy,72.95,,,,,,,39,46,85,AUS
NTWA Open Competition,2012-09-02,male,Aaron Griggs,75.15,,,,,,,85,100,185,AUS
NTWA Open Competition,2012-09-02,male,Richard Lucker,87.05,,,,,,,95,115,210,AUS
NTWA Open Competition,2012-09-02,male,Clint Holland,85.45,,,,,,,70,90,160,AUS
NTWA Open Competition,2012-09-02,male,Graham Walker,61.30,,,,,,,70,90,160,AUS
NTWA Open Competition,2012-09-02,male,Terrence Munro,63.35,,,,,,,40,50,90,AUS
NTWA Open Competition,2012-09-02,male,Cian Gray,69.60,,,,,,,65,105,170,AUS
NTWA Open Competition,2012-09-02,male,Carl O'Donnell,86.20,,,,,,,60,0,0,AUS
NTWA Open Competition,2012-09-02,male,Benjamin Flavell,102.80,,,,,,,60,75,135,AUS
