event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Dominika Makosova,54.70,66,-68,-68,-84,-84,-84,66,0,0,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Elizabeth Sawyer,63.55,-66,66,72,87,91,-96,72,91,163,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Bronte Maund,70.15,56,59,62,79,83,87,62,87,149,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Mariana Alves,69.75,55,58,60,70,73,76,60,76,136,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Ebonie Stirling-Gatt,67.90,48,-51,-51,70,73,75,48,75,123,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Ella Duncombe,75.45,50,53,56,70,74,77,56,77,133,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Claire Binch,79.55,73,-77,-80,104,110,-112,73,110,183,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Kasie Hunter,79.05,36,38,-40,47,50,52,38,52,90,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Charjae Cracknell,85.45,64,-67,67,86,90,93,67,93,160,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Luiza Sartori,92.60,70,73,76,87,91,-95,76,91,167,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Harper Manz,66.15,70,75,-80,-92,92,,75,92,167,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Brayden Williams,72.50,100,-105,105,122,,,105,122,227,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Marvin Lim,80.25,86,-90,90,107,110,-115,90,110,200,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Perry Clinton,79.90,79,83,-86,98,103,106,83,106,189,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Lachlan Volk,79.10,79,-83,83,98,103,106,83,106,189,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Jordan Loughlin,80.00,64,68,70,77,-80,-80,70,77,147,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,John Brazier,83.20,85,90,95,105,110,115,95,115,210,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Jeff Johnson,82.20,65,-70,-70,80,84,-87,65,84,149,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Cayo Andreotti,94.05,90,95,100,130,135,140,100,140,240,AUS
BUBC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Luke Gardner,119.85,110,117,122,150,160,170,122,170,292,AUS
