event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2020-12-13,female,Emily Tjung,47.72,34,37,40,46,49,52,40,52,92,AUS
NTWA Open and Masters Competition,2020-12-13,female,Mickayla Perkins,63.35,49,53,-57,62,66,71,53,71,124,AUS
NTWA Open and Masters Competition,2020-12-13,female,Valentina Cecchi,60.55,45,48,51,66,69,71,51,71,122,AUS
NTWA Open and Masters Competition,2020-12-13,female,Jacinta Sherwell,69.75,50,52,54,60,62,64,54,64,118,AUS
NTWA Open and Masters Competition,2020-12-13,female,Amy Llewellyn,66.35,38,41,43,50,52,53,43,53,96,AUS
NTWA Open and Masters Competition,2020-12-13,female,Josefin Larpe,72.85,45,48,50,58,61,65,50,65,115,AUS
NTWA Open and Masters Competition,2020-12-13,female,Natalie Danks,75.85,40,43,45,-70,-70,70,45,70,115,AUS
NTWA Open and Masters Competition,2020-12-13,female,Kathryn Smith,106.55,45,48,51,62,66,69,51,69,120,AUS
NTWA Open and Masters Competition,2020-12-13,female,Samone Black,89.95,35,37,-40,45,47,-50,37,47,84,AUS
NTWA Open and Masters Competition,2020-12-13,male,Jeremy Wong,88.05,85,89,93,95,103,-108,93,103,196,AUS
NTWA Open and Masters Competition,2020-12-13,male,Simon Myers,91.95,80,85,-90,-100,105,108,85,108,193,AUS
