event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld State Junior & U23 Championships,2021-02-20,female,Sophie Daley,52.25,37,40,-44,48,51,54,40,54,94,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Tori Gallegos,58.65,68,72,75,87,-92,94,75,94,169,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Lily Strange,58.55,65,68,-70,75,79,81,68,81,149,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Kayla Miller-Gorce,57.75,51,54,56,69,73,-76,56,73,129,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Chloe Saliba,56.50,47,51,54,58,62,63,54,63,117,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Eden Gorrel,58.65,41,45,48,58,62,-65,48,62,110,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Briony Challis,61.05,64,68,72,88,93,96,72,96,168,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Taleea Menyweather,62.40,65,69,73,87,-91,-95,73,87,160,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Grace Davies,63.95,62,66,70,79,83,87,70,87,157,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Adelaide Utz,63.50,58,61,-63,75,-78,-78,61,75,136,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Elle Toomey,63.70,54,58,-61,-73,73,78,58,78,136,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Katie Knight,61.70,44,47,50,-57,60,63,50,63,113,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Emmanuela Romano,61.90,45,48,-51,57,61,-65,48,61,109,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Ciara Taylor,59.30,46,49,-51,-56,58,-61,49,58,107,AUS
Qld State Junior & U23 Championships,2021-02-20,female,Maddison Power,70.30,79,82,-85,98,102,-107,82,102,184,AUS
