event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
State U15/U17 & WWA Open,2018-05-06,female,Ramona Faamausili-Fala,45.25,23,26,-28,30,35,-38,26,35,61,AUS
State U15/U17 & WWA Open,2018-05-06,female,Emily Tilbrook,36.40,19,21,-23,22,25,-29,21,25,46,AUS
State U15/U17 & WWA Open,2018-05-06,female,Dannielle Lori,42.85,11,13,14,14,16,-18,14,16,30,AUS
State U15/U17 & WWA Open,2018-05-06,female,Zoe Stolton,47.30,25,30,33,35,40,43,33,43,76,AUS
State U15/U17 & WWA Open,2018-05-06,female,Holly Shawcross,52.00,65,68,70,-78,80,84,70,84,154,AUS
State U15/U17 & WWA Open,2018-05-06,female,Charlotte Saxton,52.45,33,35,38,40,45,-50,38,45,83,AUS
State U15/U17 & WWA Open,2018-05-06,female,Netanela Schmidt,57.65,-28,30,32,42,44,47,32,47,79,AUS
State U15/U17 & WWA Open,2018-05-06,female,Keira Anderson-Martin,56.85,27,30,31,37,-41,41,31,41,72,AUS
State U15/U17 & WWA Open,2018-05-06,female,Zoe Singleton,54.70,-23,23,26,25,29,32,26,32,58,AUS
State U15/U17 & WWA Open,2018-05-06,female,Ryleigh Filmer,55.90,17,19,-21,21,23,25,19,25,44,AUS
State U15/U17 & WWA Open,2018-05-06,female,Michelle Wong,55.15,38,-41,41,58,60,-62,41,60,101,AUS
State U15/U17 & WWA Open,2018-05-06,female,Alissa Friese,59.15,60,-64,-64,78,82,85,60,85,145,AUS
State U15/U17 & WWA Open,2018-05-06,female,Madison O’boyle,62.20,57,60,-63,75,79,-83,60,79,139,AUS
State U15/U17 & WWA Open,2018-05-06,female,Kerrie Adamson,59.15,47,-50,50,60,-63,63,50,63,113,AUS
State U15/U17 & WWA Open,2018-05-06,female,Nina Kowalewski,60.30,-45,47,50,55,60,-65,50,60,110,AUS
State U15/U17 & WWA Open,2018-05-06,female,Simone Le Dilly,62.65,38,41,-43,44,47,-49,41,47,88,AUS
State U15/U17 & WWA Open,2018-05-06,female,Nora Camponile,60.45,35,-38,-38,45,48,50,35,50,85,AUS
State U15/U17 & WWA Open,2018-05-06,female,Mia Heylen,60.80,26,28,30,35,38,40,30,40,70,AUS
State U15/U17 & WWA Open,2018-05-06,female,Topaz-Jean Porter,59.55,23,26,29,30,35,-38,29,35,64,AUS
State U15/U17 & WWA Open,2018-05-06,female,Kelsey Biddulph,60.95,14,17,20,25,-28,28,20,28,48,AUS
State U15/U17 & WWA Open,2018-05-06,female,Marie Dawson,59.90,43,45,-47,-60,60,63,45,63,108,AUS
State U15/U17 & WWA Open,2018-05-06,female,Indi Waller,60.50,43,46,49,-52,-52,52,49,52,101,AUS
State U15/U17 & WWA Open,2018-05-06,female,Kayla Prince,65.85,70,73,76,80,85,90,76,90,166,AUS
State U15/U17 & WWA Open,2018-05-06,female,Ruby Carwardine,67.45,52,56,-60,-71,74,77,56,77,133,AUS
State U15/U17 & WWA Open,2018-05-06,female,Mia Maoate-Latimer,74.70,50,52,54,60,69,71,54,71,125,AUS
State U15/U17 & WWA Open,2018-05-06,female,Alicia Jokic,70.80,48,51,54,-68,70,-72,54,70,124,AUS
State U15/U17 & WWA Open,2018-05-06,female,Storm Falconer,73.25,-54,-54,54,67,70,-72,54,70,124,AUS
State U15/U17 & WWA Open,2018-05-06,female,Sarah Lester,79.70,25,-28,28,30,35,-40,28,35,63,AUS
State U15/U17 & WWA Open,2018-05-06,female,Amy Francis,84.05,70,-73,73,91,96,100,73,100,173,AUS
State U15/U17 & WWA Open,2018-05-06,female,Laura Brittain,88.35,63,67,70,84,89,-93,70,89,159,AUS
State U15/U17 & WWA Open,2018-05-06,female,Tara Pratt,80.65,61,-66,71,73,80,84,71,84,155,AUS
State U15/U17 & WWA Open,2018-05-06,female,Adelaide Faamausili Fala,89.10,35,42,48,,,,48,0,0,AUS
State U15/U17 & WWA Open,2018-05-06,female,Ella Tomuli-Ah-Kuoi,100.55,55,61,-66,70,76,-83,61,76,137,AUS
State U15/U17 & WWA Open,2018-05-06,female,Marnike Swanepoel,95.60,50,-54,-54,58,62,-64,50,62,112,AUS
State U15/U17 & WWA Open,2018-05-06,male,Noah Russell,54.70,40,42,45,50,52,-55,45,52,97,AUS
State U15/U17 & WWA Open,2018-05-06,male,Lachlan Turton,45.40,31,33,-35,40,-43,45,33,45,78,AUS
State U15/U17 & WWA Open,2018-05-06,male,William Burrell,43.75,21,24,-26,30,33,35,24,35,59,AUS
State U15/U17 & WWA Open,2018-05-06,male,Tavian Porter,46.50,20,-25,-25,28,-31,-32,20,28,48,AUS
State U15/U17 & WWA Open,2018-05-06,male,Jason Ager,68.60,95,100,-103,120,124,-130,100,124,224,AUS
State U15/U17 & WWA Open,2018-05-06,male,Oliver Saxton,67.30,65,70,73,80,85,-90,73,85,158,AUS
State U15/U17 & WWA Open,2018-05-06,male,Chin Jin Sia,65.10,-60,65,-69,73,77,81,65,81,146,AUS
State U15/U17 & WWA Open,2018-05-06,male,Luke Hawkins,64.10,40,45,-48,50,55,-58,45,55,100,AUS
State U15/U17 & WWA Open,2018-05-06,male,Brijesh Vaddi,66.90,35,38,40,48,-52,52,40,52,92,AUS
State U15/U17 & WWA Open,2018-05-06,male,Adam Mcwhinnie,62.90,24,26,-28,-30,30,35,26,35,61,AUS
State U15/U17 & WWA Open,2018-05-06,male,William Saxton,76.90,102,-107,-107,-120,-120,120,102,120,222,AUS
State U15/U17 & WWA Open,2018-05-06,male,Rourke Turton,72.90,70,75,80,85,92,100,80,100,180,AUS
State U15/U17 & WWA Open,2018-05-06,male,Kai Lim,76.65,65,-71,-74,90,-101,-101,65,90,155,AUS
State U15/U17 & WWA Open,2018-05-06,male,William Forward,76.40,58,61,65,78,83,-87,65,83,148,AUS
State U15/U17 & WWA Open,2018-05-06,male,Benny Sullivan,73.85,70,80,-85,-100,-100,-100,80,0,0,AUS
State U15/U17 & WWA Open,2018-05-06,male,Naruhiro Hori,74.30,80,85,90,105,110,115,90,115,205,AUS
State U15/U17 & WWA Open,2018-05-06,male,Joel Gregson,84.05,120,125,128,158,-163,-165,128,158,286,AUS
State U15/U17 & WWA Open,2018-05-06,male,Rui Mo,83.25,80,85,-90,110,115,-120,85,115,200,AUS
State U15/U17 & WWA Open,2018-05-06,male,Evan Dorr,86.35,93,98,-101,122,-127,127,98,127,225,AUS
State U15/U17 & WWA Open,2018-05-06,male,Samu Banyai,91.60,98,-103,103,114,118,121,103,121,224,AUS
State U15/U17 & WWA Open,2018-05-06,male,Mathias Tomuli-Ah-Kuoi,85.20,40,45,50,50,56,-63,50,56,106,AUS
State U15/U17 & WWA Open,2018-05-06,male,Adrian Frankling,92.70,83,-87,-91,104,108,112,83,112,195,AUS
State U15/U17 & WWA Open,2018-05-06,male,Craig Burrows,92.75,45,47,48,55,57,60,48,60,108,AUS
State U15/U17 & WWA Open,2018-05-06,male,Russell Ludt,98.90,118,123,126,143,-148,148,126,148,274,AUS
State U15/U17 & WWA Open,2018-05-06,male,Cody Wilks,103.00,-145,145,-153,,,,145,0,0,AUS
State U15/U17 & WWA Open,2018-05-06,male,Malachi Faamausili-Fala,123.00,105,110,-115,120,126,135,110,135,245,AUS
State U15/U17 & WWA Open,2018-05-06,male,Nigel Chen,108.50,91,96,-100,105,113,120,96,120,216,AUS
State U15/U17 & WWA Open,2018-05-06,male,Ilan Josephs,109.35,90,95,-100,-110,110,-116,95,110,205,AUS
