event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Open Club Comp #1,2019-01-19,female,Caitlin Fitzgerald,48.24,25,30,32,30,40,-47,32,40,72,AUS
Open Club Comp #1,2019-01-19,female,Parichart Chantarasenanon,52.24,43,45,47,50,52,54,47,54,101,AUS
Open Club Comp #1,2019-01-19,female,Lilliane Ho,57.92,33,35,37,35,37,40,37,40,77,AUS
Open Club Comp #1,2019-01-19,female,Dani Simeoni,61.74,43,46,48,57,59,61,48,61,109,AUS
Open Club Comp #1,2019-01-19,female,Renae Docherty,66.96,65,67,69,80,83,86,69,86,155,AUS
Open Club Comp #1,2019-01-19,female,Myfanwy Galloway,64.52,60,66,-70,80,-85,87,66,87,153,AUS
Open Club Comp #1,2019-01-19,female,Daniela Cihalova,77.70,33,37,-41,42,46,-51,37,46,83,AUS
Open Club Comp #1,2019-01-19,male,Troy Roughley,70.90,70,75,80,90,95,100,80,100,180,AUS
Open Club Comp #1,2019-01-19,male,John Preston,67.05,26,-28,-30,35,-40,-40,26,35,61,AUS
Open Club Comp #1,2019-01-19,male,James Pillidge,74.80,80,85,90,98,-102,-102,90,98,188,AUS
Open Club Comp #1,2019-01-19,male,Mark Muir,88.10,91,94,-96,128,132,-135,94,132,226,AUS
Open Club Comp #1,2019-01-19,male,Braden Hon,86.10,50,55,60,75,85,-90,60,85,145,AUS
Open Club Comp #1,2019-01-19,male,Nicolas Warren,98.10,95,100,105,120,-125,130,105,130,235,AUS
Open Club Comp #1,2019-01-19,male,Tom Farrell,100.00,100,107,-112,-120,-120,120,107,120,227,AUS
Open Club Comp #1,2019-01-19,male,Emran Shah,99.30,80,-85,-90,115,-120,-120,80,115,195,AUS
Open Club Comp #1,2019-01-19,male,Matthew Ryan,101.20,45,55,65,65,80,-95,65,80,145,AUS
Open Club Comp #1,2019-01-19,male,John Reynolds,104.60,44,-46,-46,-58,58,-61,44,58,102,AUS
Open Club Comp #1,2019-01-19,male,Michael Larkings,113.00,55,-60,-60,70,75,80,55,80,135,AUS
Open Club Comp #1,2019-01-19,male,Adam Kuffner,110.00,50,52,54,60,62,64,54,64,118,AUS
