event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2015-04-12,female,Moana Kirikino,48.00,45,48,51,62,65,67,51,67,118,AUS
NTWA Open and Masters Competition,2015-04-12,female,Mickayla Perkins,45.82,14,17,22,20,22,27,22,27,49,AUS
NTWA Open and Masters Competition,2015-04-12,female,Allera Metcalfe,54.24,21,-23,-23,27,31,35,21,35,56,AUS
NTWA Open and Masters Competition,2015-04-12,female,Naomi Rodriquez,62.50,50,53,56,68,74,-78,56,74,130,AUS
NTWA Open and Masters Competition,2015-04-12,female,Emily Smith,62.25,-38,38,-40,48,52,-55,38,52,90,AUS
NTWA Open and Masters Competition,2015-04-12,female,Taylah Wilson,65.25,25,27,-34,35,37,42,27,42,69,AUS
NTWA Open and Masters Competition,2015-04-12,female,Stacy Wagman,59.48,50,55,-60,65,70,-73,55,70,125,AUS
NTWA Open and Masters Competition,2015-04-12,female,Kelly Giblin,59.12,47,49,-52,64,67,69,49,69,118,AUS
NTWA Open and Masters Competition,2015-04-12,female,Leanne Goldsworthy,76.90,30,33,35,35,38,41,35,41,76,AUS
NTWA Open and Masters Competition,2015-04-12,male,Michael Tanna,76.85,92,98,-103,115,120,122,98,122,220,AUS
NTWA Open and Masters Competition,2015-04-12,male,Aaron Hicks,72.80,75,83,-88,100,105,110,83,110,193,AUS
NTWA Open and Masters Competition,2015-04-12,male,Michael Jones,85.20,-95,97,102,115,120,125,102,125,227,AUS
NTWA Open and Masters Competition,2015-04-12,male,Raymond Stoddard,95.65,100,105,110,120,-125,,110,120,230,AUS
NTWA Open and Masters Competition,2015-04-12,male,Mitchell Drescher,99.45,85,-90,90,110,115,-118,90,115,205,AUS
NTWA Open and Masters Competition,2015-04-12,male,Terrence Munro,65.90,43,-48,-48,55,58,-63,43,58,101,AUS
NTWA Open and Masters Competition,2015-04-12,male,Andrew Rideout,79.30,60,,,80,,,60,80,140,AUS
NTWA Open and Masters Competition,2015-04-12,male,Richard Commons,87.70,65,70,-72,85,88,-92,70,88,158,AUS
