event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
PC6 - Hobart,2019-09-07,female,Ava Pickrell,32.80,15,17,19,20,22,24,19,24,43
PC6 - Hobart,2019-09-07,female,Giselle Fernandez,50.35,27,29,31,36,39,41,31,41,72
PC6 - Hobart,2019-09-07,female,Melissa Hanson,55.60,44,46,48,54,57,60,48,60,108
PC6 - Hobart,2019-09-07,female,Chloe Johns,58.85,-35,35,37,-50,50,53,37,53,90
PC6 - Hobart,2019-09-07,female,Darcy Elliston,62.75,56,59,63,72,-75,76,63,76,139
PC6 - Hobart,2019-09-07,female,Pamela Cawthorn,63.50,23,25,-28,26,28,30,25,30,55
PC6 - Hobart,2019-09-07,female,Doone Jones,63.15,16,18,20,20,23,25,20,25,45
PC6 - Hobart,2019-09-07,female,Mollie Piemontese,64.90,47,49,52,64,68,72,52,72,124
PC6 - Hobart,2019-09-07,female,Gaylene Pickrell,67.25,41,44,47,56,59,62,47,62,109
PC6 - Hobart,2019-09-07,female,Tracy-Lee Lucas,64.50,32,34,36,50,52,54,36,54,90
PC6 - Hobart,2019-09-07,female,Katie Pickering,85.85,52,55,58,81,84,86,58,86,144
PC6 - Hobart,2019-09-07,female,Jacinta Keating,85.50,45,48,-51,-55,55,61,48,61,109
PC6 - Hobart,2019-09-07,female,Amanda Woods,86.45,35,-37,-37,-46,46,-50,35,46,81
PC6 - Hobart,2019-09-07,female,Sophie Kline,94.05,57,60,63,78,-81,-83,63,78,141
PC6 - Hobart,2019-09-07,female,Maggie Florence,91.20,-44,45,50,66,70,-74,50,70,120
PC6 - Hobart,2019-09-07,female,Erin D'Agnese,87.10,34,37,-39,47,50,-53,37,50,87
PC6 - Hobart,2019-09-07,male,Phoenix Calvert,36.50,15,17,18,19,21,23,18,23,41
PC6 - Hobart,2019-09-07,male,Michael Pickrell,66.35,-77,77,-82,101,-105,108,77,108,185
PC6 - Hobart,2019-09-07,male,Seh Jing Foo,75.15,55,58,61,70,73,76,61,76,137
PC6 - Hobart,2019-09-07,male,Jeremiah Walter,74.90,56,59,-65,71,-75,75,59,75,134
PC6 - Hobart,2019-09-07,male,Phil Diamantis,77.25,49,52,55,70,75,78,55,78,133
PC6 - Hobart,2019-09-07,male,Tony Hagar,78.50,33,35,-37,42,46,48,35,48,83
PC6 - Hobart,2019-09-07,male,Francois Fourie,82.05,77,80,82,103,-108,-112,82,103,185
PC6 - Hobart,2019-09-07,male,Caleb Lucas,81.70,69,73,75,97,102,105,75,105,180
PC6 - Hobart,2019-09-07,male,Tim Sumpton,83.40,77,81,-84,96,-101,-103,81,96,177
PC6 - Hobart,2019-09-07,male,Zac Morrisby,82.45,65,68,71,84,87,90,71,90,161
PC6 - Hobart,2019-09-07,male,Kevin Lucas,87.70,65,68,70,79,83,86,70,86,156
PC6 - Hobart,2019-09-07,male,Thomas Elder,92.95,72,75,78,94,98,100,78,100,178
PC6 - Hobart,2019-09-07,male,Dale Hall-Bowden,98.70,90,95,100,110,115,120,100,120,220
PC6 - Hobart,2019-09-07,male,Ky Wittich,99.25,71,-74,75,90,94,97,75,97,172
PC6 - Hobart,2019-09-07,male,Tim Boys,105.85,90,-95,97,-124,124,-128,97,124,221
PC6 - Hobart,2019-09-07,male,Mick Burton,104.75,-84,84,87,112,-117,-117,87,112,199
