event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Catherine Savory,56.50,57,60,-62,68,71,74,60,74,134,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Shannon Good,56.65,47,49,-51,60,63,66,49,66,115,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Maddison Falappi,65.75,43,-46,-46,55,57,-61,43,57,100,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Penny Tudberry,67.05,61,64,67,75,78,80,67,80,147,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Marianna Toller,65.00,-62,62,-65,74,77,80,62,80,142,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Max Toller,56.85,-50,50,-53,63,67,70,50,70,120,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Brant Petruszewski,76.80,-63,65,68,95,97,99,68,99,167,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Malcolm Wright,90.70,105,108,-111,-123,126,130,108,130,238,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Ben Vikionkorpi,97.00,-95,95,-100,115,120,125,95,125,220,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Luke Curcuruto,104.00,103,107,-110,120,125,-132,107,125,232,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Scott Walker,101.65,-90,90,-95,120,128,136,90,136,226,AUS
