event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
State Junior/Senior Championships,2017-04-08,female,Stephanie Pickrell,47.30,51,53,55,62,65,68,55,68,123,AUS
State Junior/Senior Championships,2017-04-08,female,Nicole Morse,62.30,52,56,-59,72,76,80,56,80,136,AUS
State Junior/Senior Championships,2017-04-08,female,Hannah Spinks,60.85,44,47,-49,56,59,-62,47,59,106,AUS
State Junior/Senior Championships,2017-04-08,female,Camilla Fogagnolo,68.90,83,85,-87,103,106,109,85,109,194,AUS
State Junior/Senior Championships,2017-04-08,female,Beth Butt,71.20,60,-63,-63,65,70,75,60,75,135,AUS
State Junior/Senior Championships,2017-04-08,female,Telyshia Jones,80.75,53,56,60,61,65,-69,60,65,125,AUS
State Junior/Senior Championships,2017-04-08,male,Benjamin Spinks,71.80,67,73,75,92,98,-100,75,98,173,AUS
State Junior/Senior Championships,2017-04-08,male,Sean Fitzgerald,78.00,-114,-114,114,-140,140,-150,114,140,254,AUS
State Junior/Senior Championships,2017-04-08,male,Lincoln Bowman,84.85,95,100,105,135,143,,105,143,248,AUS
State Junior/Senior Championships,2017-04-08,male,Will Portlock,88.00,75,80,83,105,-108,108,83,108,191,AUS
State Junior/Senior Championships,2017-04-08,male,Nathan O'Halloran,100.65,77,80,-83,104,107,-110,80,107,187,AUS
State Junior/Senior Championships,2017-04-08,male,Jordan Gotts,96.35,82,87,90,102,107,110,90,110,200,AUS
State Junior/Senior Championships,2017-04-08,male,Mick Burton,103.10,82,85,-88,112,116,122,85,122,207,AUS
