event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tasmanian Masters State Championships,2016-04-02,female,Nicolette Dunstone,50.56,45,-50,-52,60,65,-68,45,65,110,AUS
Tasmanian Masters State Championships,2016-04-02,female,Jo Beams,51.56,34,-37,-37,50,-53,-54,34,50,84,AUS
Tasmanian Masters State Championships,2016-04-02,female,Jan Montesinos,51.36,17,18,19,20,22,23,19,23,42,AUS
Tasmanian Masters State Championships,2016-04-02,female,Jenny Butler,67.64,53,55,57,68,70,72,57,72,129,AUS
Tasmanian Masters State Championships,2016-04-02,female,Lynette Gotts,73.34,30,33,-35,40,43,45,33,45,78,AUS
Tasmanian Masters State Championships,2016-04-02,female,Kirsty Bartlett-Clark,78.66,28,30,32,43,46,49,32,49,81,AUS
Tasmanian Masters State Championships,2016-04-02,female,Melanie Richardson,86.80,32,35,38,43,46,50,38,50,88,AUS
Tasmanian Masters State Championships,2016-04-02,female,Lyndal Kimpton,88.08,30,34,-37,35,40,46,34,46,80,AUS
Tasmanian Masters State Championships,2016-04-02,male,Russell Kapper,72.36,80,83,85,97,-101,101,85,101,186,AUS
Tasmanian Masters State Championships,2016-04-02,male,Shaun Leonard,78.26,75,-78,-78,90,-95,-95,75,90,165,AUS
Tasmanian Masters State Championships,2016-04-02,male,Josh Shepherd,75.88,70,-75,75,-80,80,87,75,87,162,AUS
Tasmanian Masters State Championships,2016-04-02,male,Dale Hall-Bowden,92.52,85,90,95,105,110,115,95,115,210,AUS
Tasmanian Masters State Championships,2016-04-02,male,Warren Seen,92.18,-70,73,76,90,97,102,76,102,178,AUS
Tasmanian Masters State Championships,2016-04-02,male,Ben Clark,92.46,70,75,-80,90,95,100,75,100,175,AUS
Tasmanian Masters State Championships,2016-04-02,male,Nathan O'Halloran,98.34,75,80,85,95,105,-110,85,105,190,AUS
Tasmanian Masters State Championships,2016-04-02,male,Robert Gotts,120.08,65,68,-70,90,-93,,68,90,158,AUS
