event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Mary Barter,52.00,44,47,-50,50,55,60,47,60,107,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Tara Noonan,54.62,52,55,58,68,71,73,58,73,131,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Rachel Nicola,51.72,45,48,-50,69,-72,-74,48,69,117,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Kim Walker,49.90,34,36,-38,49,51,-53,36,51,87,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Julie Davis,52.04,26,27,-28,37,38,-39,27,38,65,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Colleen Duplock,52.84,-25,25,26,34,36,-38,26,36,62,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Rebecca Jakubovsky,56.98,55,-58,-58,72,-75,-75,55,72,127,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Ellen Willis,56.64,-40,40,-42,52,54,56,40,56,96,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Jacinta Carroll,60.22,65,68,-71,80,85,88,68,88,156,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Jessica Edge,60.40,52,55,58,-69,69,-72,58,69,127,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Joanne Shack,62.08,47,-49,50,63,66,68,50,68,118,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Jayme Winter,61.84,48,51,53,58,63,-66,53,63,116,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Tanya Eames,62.14,49,-51,-51,64,-67,-67,49,64,113,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Melissa Robinson,60.74,60,63,65,80,-83,83,65,83,148,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Deborah Hastings,60.84,48,51,-53,66,69,-71,51,69,120,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Barbara Baugh,61.70,41,43,45,51,53,55,45,55,100,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Meg Emerton,63.76,36,38,39,48,50,-51,39,50,89,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Valerie Silver,60.16,28,-30,30,38,41,43,30,43,73,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Lesley Moyle,62.22,26,27,-28,36,38,40,27,40,67,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Adrienne Karniewicz,67.28,70,73,75,88,91,93,75,93,168,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Leanne Thomas,67.48,60,-63,63,85,89,92,63,92,155,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Christine Reid,66.78,50,53,56,70,-73,76,56,76,132,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Alana Evans,65.98,52,-55,-58,65,68,,52,68,120,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Samantha Downs,68.28,47,-50,-50,57,64,-66,47,64,111,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Angela Barnas,69.86,50,54,-57,70,75,78,54,78,132,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Malgorzata Soroka,67.86,54,-57,58,68,-71,72,58,72,130,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Rachael Robinson,67.78,54,-56,-57,64,69,72,54,72,126,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Linda Ryan,66.84,32,36,40,46,51,-58,40,51,91,AUS
Uesaka Barbell Australia QWA League & Masters League Round 1,2017-02-25,female,Leandra Miscamble,69.80,31,32,-33,47,48,49,32,49,81,AUS
