event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2019-11-17,female,Deijah Tabora,33.26,12,13,14,14,15,16,14,16,30,AUS
NTWA Open and Masters Competition,2019-11-17,female,Temika Tabora,48.82,18,20,-21,20,22,23,20,23,43,AUS
NTWA Open and Masters Competition,2019-11-17,female,Elise Lichos,55.50,35,-37,-37,47,49,-52,35,49,84,AUS
NTWA Open and Masters Competition,2019-11-17,female,Valentina Cecchi,62.95,40,43,46,60,65,67,46,67,113,AUS
NTWA Open and Masters Competition,2019-11-17,female,Kathryn Mcgill,63.25,26,29,32,34,37,41,32,41,73,AUS
NTWA Open and Masters Competition,2019-11-17,female,Karen Kampana,70.45,55,-60,60,75,80,82,60,82,142,AUS
NTWA Open and Masters Competition,2019-11-17,female,Amy Llewellyn,64.50,35,38,-42,46,50,52,38,52,90,AUS
NTWA Open and Masters Competition,2019-11-17,female,Kaitlyn Anderson,110.75,-38,38,41,45,48,51,41,51,92,AUS
NTWA Open and Masters Competition,2019-11-17,male,Cary Shoyer,43.32,18,19,20,18,19,20,20,20,40,AUS
NTWA Open and Masters Competition,2019-11-17,male,Jake Christian,77.85,60,65,70,75,83,93,70,93,163,AUS
NTWA Open and Masters Competition,2019-11-17,male,Michael Scrimshaw,80.90,40,43,-45,40,45,50,43,50,93,AUS
NTWA Open and Masters Competition,2019-11-17,male,Jeremy Wong,86.55,70,77,-82,80,85,90,77,90,167,AUS
NTWA Open and Masters Competition,2019-11-17,male,Joshua Barkley,100.70,-65,-65,65,80,86,94,65,94,159,AUS
