event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Brisbane Barbell Open Club Competition,2016-12-10,female,Zoolla Nicholas,46.50,25,27,30,36,40,-45,30,40,70,AUS
Brisbane Barbell Open Club Competition,2016-12-10,female,Jacinta Carroll,61.20,60,64,-68,75,80,-85,64,80,144,AUS
Brisbane Barbell Open Club Competition,2016-12-10,female,Stacey Harris,60.75,48,52,55,62,-66,69,55,69,124,AUS
Brisbane Barbell Open Club Competition,2016-12-10,female,Jessica Edge,61.25,45,48,50,60,64,68,50,68,118,AUS
Brisbane Barbell Open Club Competition,2016-12-10,female,Sarah Hearn,59.35,38,40,43,60,63,-66,43,63,106,AUS
Brisbane Barbell Open Club Competition,2016-12-10,female,Aimee Fuller,72.95,47,50,-53,,,,50,0,0,AUS
Brisbane Barbell Open Club Competition,2016-12-10,female,Kate Thurtell,97.80,38,43,45,53,58,60,45,60,105,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Ben Browne,74.85,91,94,-100,113,120,-123,94,120,214,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Andrew Sweeney,74.15,85,-90,-93,105,110,-115,85,110,195,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Marco Tarumingi,77.70,-86,86,91,111,116,-118,91,116,207,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Alistair Cobbold,77.35,50,-55,-60,60,65,70,50,70,120,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Cj Walker,88.40,100,110,-120,125,135,,110,135,245,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,James Harvey Ross,88.00,-90,-91,-91,,,,0,0,0,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Tim Varitimos,101.55,77,84,90,107,115,120,90,120,210,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Minh Huynh,73.85,50,55,-62,70,80,-90,55,80,135,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Kris Crichton,88.35,80,-85,85,110,-115,-116,85,110,195,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,John Brown,103.10,97,-102,102,120,-125,-125,102,120,222,AUS
Brisbane Barbell Open Club Competition,2016-12-10,male,Alan Mcmenamin,117.70,58,62,65,78,82,85,65,85,150,AUS
