event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Australia Day Team Competition,2016-01-24,female,Moana Kirikino,47.50,48,51,54,68,71,-74,54,71,125,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Deana Forte,55.28,52,56,60,-67,69,74,60,74,134,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Jessica Cussen,57.14,42,46,49,58,62,66,49,66,115,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Laura Mau,62.85,44,49,-54,55,60,64,49,64,113,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Jessica Wilmot,61.20,40,43,46,60,63,66,46,66,112,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Leah Sisley,74.55,30,32,35,45,48,50,35,50,85,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Chloe Dudley,88.25,48,53,57,68,73,77,57,77,134,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Brona Flynn,76.95,34,38,42,40,45,50,42,50,92,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Gina Marino,94.65,25,30,35,30,35,40,35,40,75,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Mhairi Duncan,91.70,25,27,30,34,36,-40,30,36,66,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Samantha Drescher,78.00,-80,-80,-80,95,100,103,0,103,0,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Kelly Giblin,57.96,48,51,-53,66,69,72,51,72,123,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Anna Boubaris,57.10,42,44,-46,50,-54,-54,44,50,94,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Kristy Millar,66.80,27,30,35,45,48,-51,35,48,83,AUS
NTWA Australia Day Team Competition,2016-01-24,female,Leah Chandler,87.75,37,40,45,45,52,-55,45,52,97,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Lynton Hargrave,60.30,70,-75,75,95,-100,-100,75,95,170,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Aaron Hicks,68.65,80,85,90,110,115,120,90,120,210,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Michael Tanna,76.90,100,104,-108,120,124,-127,104,124,228,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Jeremy Reeves,71.55,60,65,70,80,85,90,70,90,160,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Brendan Southwick,83.20,120,-125,130,140,-150,-155,130,140,270,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Aaron Griggs,81.25,95,101,105,120,-125,126,105,126,231,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Cobi Head,84.40,95,101,-105,125,130,,101,130,231,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Michael Jones,88.35,90,95,-100,115,-120,125,95,125,220,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Andrew Dudley,86.35,60,67,75,80,87,92,75,92,167,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Mitchell Drescher,100.10,-90,-90,90,110,115,120,90,120,210,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Russell Woodford,68.85,60,65,-70,75,-82,-82,65,82,147,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Andrew Rideout,81.05,85,90,95,104,110,114,95,114,209,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Michael Novinetz,89.00,75,80,85,100,-105,-105,85,100,185,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Luke Fleming,83.85,70,75,-85,95,-105,105,75,105,180,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Garrith Chandler,83.45,55,60,,80,85,90,60,90,150,AUS
NTWA Australia Day Team Competition,2016-01-24,male,Simon Myers,101.25,70,75,80,90,95,100,80,100,180,AUS
