event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,female,Rebecca Jakubovsky,60.00,-53,53,-56,68,70,-72,53,70,123,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,female,Hannah Roberts,60.35,-45,45,-48,60,62,-64,45,62,107,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,female,Elonora Artango,85.65,40,45,50,65,70,-75,50,70,120,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,female,Marianna Toller,66.10,-54,57,60,69,-73,-76,60,69,129,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Deacon Hunt,48.20,26,29,31,35,39,41,31,41,72,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Justin Stephens,29.05,15,16,-17,15,16,17,16,17,33,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Mitchell Busoli,83.20,100,105,-107,120,125,-127,105,125,230,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Anthony Stacey,84.15,79,83,91,110,-115,-115,91,110,201,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Andrew Wright,82.50,73,76,80,-100,100,-105,80,100,180,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Wesley Vick,82.65,85,90,-96,90,-100,-110,90,90,180,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Lloyd Wright,89.25,88,92,96,118,122,-127,96,122,218,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Malcolm Wright,94.95,97,102,107,-112,118,-125,107,118,225,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Dungeon,2016-05-14,male,Tim Holdsworth,82.35,90,100,-105,110,-120,,100,110,210,AUS
