event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Erin Dunyon,62.95,-40,40,-42,52,55,-58,40,55,95,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Kirsten Switzer,71.55,-40,-42,-42,50,53,55,0,55,0,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Rebecca Smith,81.30,37,39,41,-46,48,-50,41,48,89,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Annaleise Dennison,85.60,25,27,29,37,39,41,29,41,70,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Julie Davis,54.75,26,-27,27,-38,-38,38,27,38,65,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Colleen Duplock,53.90,26,-27,-27,34,35,-36,26,35,61,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Vicki Brady,52.65,23,24,-26,27,28,-30,24,28,52,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Jenny Butler,65.50,-64,-66,-68,77,-79,-80,0,77,0,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,female,Tina Eilola,90.20,45,-47,-48,-63,-65,-65,45,0,0,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,male,Norman Hanna,82.70,78,81,-84,114,118,122,81,122,203,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,male,Thomas Van Der Pol,78.40,55,-58,-58,74,77,-80,55,77,132,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,male,Ashton Masters,84.05,65,69,-71,-92,-92,-92,69,0,0,AUS
JME Qld Club Challenge Round 2 – North Brisbane,2015-05-23,male,Adam Meek,98.00,-92,96,100,117,121,125,100,125,225,AUS
