event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
AWF U15/U17 Championships,2014-10-11,female,Robin Parr,46.70,-42,-42,42,56,-59,59,42,59,101,AUS
AWF U15/U17 Championships,2014-10-11,female,Chelsea Nicoll,45.92,30,33,-36,37,40,42,33,42,75,AUS
AWF U15/U17 Championships,2014-10-11,female,Crystal Knibbs,47.98,21,23,-24,28,-31,-31,23,28,51,AUS
AWF U15/U17 Championships,2014-10-11,female,Lucy Bongiovanni,52.16,38,-41,41,50,53,-56,41,53,94,AUS
AWF U15/U17 Championships,2014-10-11,female,Chelsea Freier,52.42,28,-31,31,38,42,-45,31,42,73,AUS
AWF U15/U17 Championships,2014-10-11,female,Charrae Myers,57.10,51,54,56,68,71,73,56,73,129,AUS
AWF U15/U17 Championships,2014-10-11,female,Madeline Wu,57.06,45,49,52,66,-72,-72,52,66,118,AUS
AWF U15/U17 Championships,2014-10-11,female,Hayley Ward,55.74,46,-50,50,58,62,65,50,65,115,AUS
AWF U15/U17 Championships,2014-10-11,female,Jorja Tarrant,55.64,37,41,44,51,56,60,44,60,104,AUS
AWF U15/U17 Championships,2014-10-11,female,Rachel Mcclure,56.64,35,38,40,42,46,48,40,48,88,AUS
AWF U15/U17 Championships,2014-10-11,female,Alana Evans,55.60,25,28,31,36,40,-43,31,40,71,AUS
AWF U15/U17 Championships,2014-10-11,female,Olivia Lohan,62.78,49,53,56,66,70,-74,56,70,126,AUS
AWF U15/U17 Championships,2014-10-11,female,Tegan Mansfield,61.76,45,-48,48,55,59,63,48,63,111,AUS
AWF U15/U17 Championships,2014-10-11,female,Hollie Brooke,60.28,36,40,-45,52,56,58,40,58,98,AUS
AWF U15/U17 Championships,2014-10-11,female,Ella Jones,60.18,38,42,-45,48,-53,53,42,53,95,AUS
AWF U15/U17 Championships,2014-10-11,female,Emma Zawila,66.44,44,48,52,63,65,72,52,72,124,AUS
AWF U15/U17 Championships,2014-10-11,female,Erin Gubatanga,67.08,53,56,58,63,-66,66,58,66,124,AUS
AWF U15/U17 Championships,2014-10-11,female,Abbey Hughes,66.36,49,53,-55,59,63,-66,53,63,116,AUS
AWF U15/U17 Championships,2014-10-11,female,Telyshia Jones,67.06,44,47,49,55,58,61,49,61,110,AUS
AWF U15/U17 Championships,2014-10-11,female,Louise Mendes,72.72,48,51,-54,58,-61,-64,51,58,109,AUS
AWF U15/U17 Championships,2014-10-11,female,Kelsey Marquardt,87.36,45,50,-54,55,60,65,50,65,115,AUS
AWF U15/U17 Championships,2014-10-11,female,Deanne Elliott,86.74,-44,44,-49,57,-60,-60,44,57,101,AUS
AWF U15/U17 Championships,2014-10-11,male,Harrison Gaffney,55.78,56,60,-64,74,79,83,60,83,143,AUS
AWF U15/U17 Championships,2014-10-11,male,Fraser Jeavons,49.68,51,54,57,66,70,72,57,72,129,AUS
AWF U15/U17 Championships,2014-10-11,male,Cooper Wilson,48.32,41,44,47,54,58,61,47,61,108,AUS
AWF U15/U17 Championships,2014-10-11,male,Dillon Fisler,50.06,36,40,44,45,50,53,44,53,97,AUS
AWF U15/U17 Championships,2014-10-11,male,Sam Gardiner,44.60,33,-36,-36,42,-45,45,33,45,78,AUS
AWF U15/U17 Championships,2014-10-11,male,Kanakai Reibelt,38.14,26,28,30,36,40,-43,30,40,70,AUS
AWF U15/U17 Championships,2014-10-11,male,Hamish Adam,61.48,80,83,86,100,105,-110,86,105,191,AUS
AWF U15/U17 Championships,2014-10-11,male,Lachlan Robinson,58.42,67,70,72,80,83,85,72,85,157,AUS
AWF U15/U17 Championships,2014-10-11,male,Peter Gremos,60.50,-68,-68,68,78,85,-90,68,85,153,AUS
AWF U15/U17 Championships,2014-10-11,male,Truen Johns,60.42,40,45,50,50,55,60,50,60,110,AUS
AWF U15/U17 Championships,2014-10-11,male,Dominic Newman,60.54,-26,26,-27,36,39,42,26,42,68,AUS
AWF U15/U17 Championships,2014-10-11,male,Mitchell Daniels,65.34,68,72,76,88,92,95,76,95,171,AUS
AWF U15/U17 Championships,2014-10-11,male,Jayden Dakdouk,67.16,70,75,78,86,90,93,78,93,171,AUS
AWF U15/U17 Championships,2014-10-11,male,Joshua Mak,66.52,67,72,77,84,90,-96,77,90,167,AUS
AWF U15/U17 Championships,2014-10-11,male,Riley O'Donnell,68.48,56,61,65,72,77,84,65,84,149,AUS
AWF U15/U17 Championships,2014-10-11,male,Jason Shiff,67.28,62,66,68,70,75,80,68,80,148,AUS
AWF U15/U17 Championships,2014-10-11,male,Ethan Catlow-Elliott,67.82,49,55,60,62,67,72,60,72,132,AUS
AWF U15/U17 Championships,2014-10-11,male,Jed Roberts,66.32,45,50,-55,57,62,65,50,65,115,AUS
AWF U15/U17 Championships,2014-10-11,male,Jack Harrigan,62.26,33,37,40,44,48,51,40,51,91,AUS
AWF U15/U17 Championships,2014-10-11,male,Samuel Reichler,69.62,77,82,-87,95,-121,,82,95,177,AUS
AWF U15/U17 Championships,2014-10-11,male,Alex Bax,73.62,70,74,-78,90,94,98,74,98,172,AUS
AWF U15/U17 Championships,2014-10-11,male,James Naylor-Pratt,74.82,65,70,-72,85,90,-95,70,90,160,AUS
AWF U15/U17 Championships,2014-10-11,male,Kai Longley,74.66,59,63,-68,80,84,88,63,88,151,AUS
AWF U15/U17 Championships,2014-10-11,male,Lincoln Clapham,71.96,34,39,44,50,55,60,44,60,104,AUS
AWF U15/U17 Championships,2014-10-11,male,Stephen Norman,83.40,80,87,95,110,-121,121,95,121,216,AUS
AWF U15/U17 Championships,2014-10-11,male,Tom Beikoff,83.14,68,72,76,92,97,101,76,101,177,AUS
AWF U15/U17 Championships,2014-10-11,male,Jay Saddington,83.34,73,-77,-77,-88,88,-91,73,88,161,AUS
AWF U15/U17 Championships,2014-10-11,male,Blake Shadbolt,91.70,85,-95,100,105,117,130,100,130,230,AUS
AWF U15/U17 Championships,2014-10-11,male,Eli Bermudo,86.96,79,83,-86,99,103,106,83,106,189,AUS
AWF U15/U17 Championships,2014-10-11,male,Bryce Morgan,86.16,78,82,85,98,103,-106,85,103,188,AUS
AWF U15/U17 Championships,2014-10-11,male,Aden Creed,91.86,71,76,79,92,98,103,79,103,182,AUS
AWF U15/U17 Championships,2014-10-11,male,Jordan Gotts,93.26,42,46,49,55,59,62,49,62,111,AUS
AWF U15/U17 Championships,2014-10-11,male,Marcus Lewis,102.84,95,100,-105,120,-125,125,100,125,225,AUS
AWF U15/U17 Championships,2014-10-11,male,Samuel Dobb,98.52,-91,91,96,120,-126,126,96,126,222,AUS
AWF U15/U17 Championships,2014-10-11,male,Edward Maxwell,109.38,95,-100,-100,120,126,129,95,129,224,AUS
AWF U15/U17 Championships,2014-10-11,male,Brandon Pritchard,114.76,85,-90,90,105,110,114,90,114,204,AUS
AWF U15/U17 Championships,2014-10-11,male,Jared Grimm,137.40,91,-96,-100,-102,102,-104,91,102,193,AUS
AWF U15/U17 Championships,2014-10-11,male,Jordan Evans,118.18,81,-86,86,102,-106,106,86,106,192,AUS
AWF U15/U17 Championships,2014-10-11,male,Taeylore Mansom,109.46,52,56,59,-68,-68,68,59,68,127,AUS
AWF U15/U17 Championships,2014-10-11,male,Harris Tuhakaraina,107.26,46,50,52,65,70,-72,52,70,122,AUS
AWF U15/U17 Championships,2014-10-11,male,Zac Millhouse,70.78,57,61,64,72,76,79,64,79,143,AUS
