event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Lilliana Kendall,77.50,36,39,42,50,-53,54,42,54,96,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Tiffany Waugh,76.10,30,33,-35,45,48,-50,33,48,81,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Rachael Moore,81.60,15,16,17,18,19,20,17,20,37,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Leah Rhodes,96.00,50,53,55,70,74,77,55,77,132,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Tina Cotter,88.70,48,-51,-51,63,67,70,48,70,118,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Sandra Branson,88.00,35,38,40,47,50,-52,40,50,90,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Libby Macdonald,96.90,30,33,-35,50,53,55,33,55,88,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Jacquie Kendall,88.70,32,35,-38,45,49,-52,35,49,84,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,female,Taylah Blaik,114.90,20,23,25,25,28,30,25,30,55,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Manning Jeffrey,50.80,30,33,35,45,48,50,35,50,85,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Baden Morrow,41.70,13,15,17,15,18,20,17,20,37,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Andrew Tierney,81.10,30,33,35,35,38,40,35,40,75,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Jayden Evans,90.50,40,-44,45,50,55,60,45,60,105,AUS
STWC - Physique Science QWA Club Challenge - Round 2,2022-06-25,male,Matt Jenkinson,98.00,72,77,80,90,95,-100,80,95,175,AUS
