event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA Open,2018-12-16,female,Lily Dawson,29.25,5,7,8,7,8,9,8,9,17,AUS
WWA Open,2018-12-16,female,Gabrielle Mclean,47.15,21,23,25,29,31,-33,25,31,56,AUS
WWA Open,2018-12-16,female,Aniska Swanepoel,48.60,20,21,23,23,26,-29,23,26,49,AUS
WWA Open,2018-12-16,female,Ruby Wilson,52.00,-14,14,15,19,21,23,15,23,38,AUS
WWA Open,2018-12-16,female,Elizabeth Duguid,62.35,66,69,71,88,91,94,71,94,165,AUS
WWA Open,2018-12-16,female,Gabrielle Clyburn,63.45,71,75,-78,-88,88,-91,75,88,163,AUS
WWA Open,2018-12-16,female,Madison O’boyle,59.35,-65,65,-68,86,89,-92,65,89,154,AUS
WWA Open,2018-12-16,female,Anggie Menezes,61.00,53,55,-57,65,67,69,55,69,124,AUS
WWA Open,2018-12-16,female,Indi Waller,63.30,50,52,-55,65,67,70,52,70,122,AUS
WWA Open,2018-12-16,female,Simone Le Dilly,62.75,38,-41,42,50,53,-55,42,53,95,AUS
WWA Open,2018-12-16,female,Ryleigh Filmer,59.40,18,20,22,26,28,-30,22,28,50,AUS
WWA Open,2018-12-16,female,Natasha Bernard,65.45,45,-48,48,65,-68,68,48,68,116,AUS
WWA Open,2018-12-16,female,Marie Dawson,66.75,45,47,-50,63,-64,65,47,65,112,AUS
WWA Open,2018-12-16,female,Kathy Rice,70.80,44,-47,47,61,64,-67,47,64,111,AUS
WWA Open,2018-12-16,female,Monica Cook,68.65,35,38,-41,48,52,54,38,54,92,AUS
WWA Open,2018-12-16,female,Mia Southam,70.70,32,35,-37,40,44,47,35,47,82,AUS
WWA Open,2018-12-16,female,Grace Morrison,72.90,37,40,-42,47,50,-53,40,50,90,AUS
WWA Open,2018-12-16,female,Marnike Swanepoel,99.40,55,-57,57,63,66,-68,57,66,123,AUS
WWA Open,2018-12-16,male,Lachlan Turton,51.10,36,39,41,47,51,54,41,54,95,AUS
WWA Open,2018-12-16,male,William Burrell,48.45,26,29,-30,36,39,41,29,41,70,AUS
WWA Open,2018-12-16,male,Jacob Stanesby,28.85,17,19,21,26,29,30,21,30,51,AUS
WWA Open,2018-12-16,male,Emidio Pileggi,25.65,14,15,16,19,21,-23,16,21,37,AUS
WWA Open,2018-12-16,male,Mac Stanley,32.30,10,11,-12,-12,12,13,11,13,24,AUS
WWA Open,2018-12-16,male,Noah Russell,57.80,50,55,-60,70,75,78,55,78,133,AUS
WWA Open,2018-12-16,male,Benjamin La Cunza-Watson,65.25,47,50,-53,-62,62,-66,50,62,112,AUS
WWA Open,2018-12-16,male,Rourke Turton,72.85,80,84,87,100,-103,105,87,105,192,AUS
WWA Open,2018-12-16,male,Oliver Saxton,70.70,75,80,83,95,101,-105,83,101,184,AUS
WWA Open,2018-12-16,male,Adam Mcwhinnie,68.60,31,33,35,43,-44,45,35,45,80,AUS
WWA Open,2018-12-16,male,Bryce Tacken,78.45,-67,67,71,80,85,90,71,90,161,AUS
WWA Open,2018-12-16,male,Matt Helstrip,95.45,-130,130,135,-160,160,165,135,165,300,AUS
WWA Open,2018-12-16,male,James Naylor-Pratt,93.15,95,98,101,130,135,-140,101,135,236,AUS
WWA Open,2018-12-16,male,Derek D'Mellow,93.75,65,70,-75,95,100,,70,100,170,AUS
WWA Open,2018-12-16,male,Daniel Kraljevich,96.90,80,90,100,100,110,-115,100,110,210,AUS
WWA Open,2018-12-16,male,Pushap Verma,96.45,72,75,-78,95,-100,100,75,100,175,AUS
