event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA December Open,2016-12-10,female,Claire Wilson,60.00,45,-51,51,60,65,-70,51,65,116,AUS
SAWLA December Open,2016-12-10,female,Stephanie Davies,68.50,63,67,70,93,97,-100,70,97,167,AUS
SAWLA December Open,2016-12-10,female,Carly Allen,91.22,55,62,-68,78,84,-88,62,84,146,AUS
SAWLA December Open,2016-12-10,female,Nicole Chamberlain,65.34,58,62,65,67,73,78,65,78,143,AUS
SAWLA December Open,2016-12-10,female,Tamra Murphy,74.66,40,44,-47,50,54,57,44,57,101,AUS
SAWLA December Open,2016-12-10,female,Christine Kolar,78.40,-40,-40,40,45,-48,-50,40,45,85,AUS
SAWLA December Open,2016-12-10,male,Vikas Kumar,80.86,97,101,103,116,121,-125,103,121,224,AUS
SAWLA December Open,2016-12-10,male,Matthew Sulkowski,89.68,75,81,87,92,97,-103,87,97,184,AUS
SAWLA December Open,2016-12-10,male,Joseph Panetta,95.06,30,32,35,45,50,-57,35,50,85,AUS
SAWLA December Open,2016-12-10,male,Joshua Witham,89.40,80,85,-88,105,-110,110,85,110,195,AUS
SAWLA December Open,2016-12-10,male,John Humphrys,89.32,-36,36,42,-46,46,49,42,49,91,AUS
SAWLA December Open,2016-12-10,male,Ashley Dean Pascoe,120.68,50,-55,55,70,75,80,55,80,135,AUS
