event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2019-05-26,female,Sonja Kerr,52.10,40,42,-44,58,60,63,42,63,105,AUS
NTWA Open and Masters Competition,2019-05-26,female,Alison Jamieson,58.60,50,53,56,65,-70,-73,56,65,121,AUS
NTWA Open and Masters Competition,2019-05-26,female,Donna Akbari,56.30,30,35,-40,-45,47,51,35,51,86,AUS
NTWA Open and Masters Competition,2019-05-26,female,Fyrn Fitisemanu,56.55,10,12,14,13,15,16,14,16,30,AUS
NTWA Open and Masters Competition,2019-05-26,female,Rebecca Quin,62.60,35,36,-38,45,48,52,36,52,88,AUS
NTWA Open and Masters Competition,2019-05-26,female,Tia Langridge,70.65,40,43,-45,50,55,58,43,58,101,AUS
NTWA Open and Masters Competition,2019-05-26,female,Leanne Leerson,69.10,18,20,22,25,-30,30,22,30,52,AUS
NTWA Open and Masters Competition,2019-05-26,female,Taliha Laycock,79.15,25,27,30,38,40,43,30,43,73,AUS
NTWA Open and Masters Competition,2019-05-26,female,Holly Parsons,76.25,10,12,14,13,15,16,14,16,30,AUS
NTWA Open and Masters Competition,2019-05-26,female,Ashlee Randle,79.50,10,12,14,12,13,14,14,14,28,AUS
NTWA Open and Masters Competition,2019-05-26,male,Jack Pahi,67.30,42,46,-52,60,65,70,46,70,116,AUS
NTWA Open and Masters Competition,2019-05-26,male,Jacob Parsons,67.40,13,15,18,13,15,-18,18,15,33,AUS
NTWA Open and Masters Competition,2019-05-26,male,Gagandeep Ralh,76.65,50,52,-55,60,62,65,52,65,117,AUS
NTWA Open and Masters Competition,2019-05-26,male,Timothy Steele,95.55,50,53,56,60,65,70,56,70,126,AUS
NTWA Open and Masters Competition,2019-05-26,male,Alex See,100.30,50,55,57,60,65,70,57,70,127,AUS
NTWA Open and Masters Competition,2019-05-26,male,Nicholas Ngatai,109.20,50,60,70,70,80,90,70,90,160,AUS
