event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Aphesis Open Competition,2013-08-03,female,Jacqui Warnock,53.60,-35,35,-38,40,44,46,35,46,81,AUS
Aphesis Open Competition,2013-08-03,female,Vanessa Chee,61.70,60,63,-67,70,-73,73,63,73,136,AUS
Aphesis Open Competition,2013-08-03,female,Kiana Elliott,62.60,52,55,57,-65,65,73,57,73,130,AUS
Aphesis Open Competition,2013-08-03,female,Madeline Sturt,60.30,-48,48,-52,65,70,-75,48,70,118,AUS
Aphesis Open Competition,2013-08-03,female,Emma Bracken,61.30,45,48,50,56,60,-65,50,60,110,AUS
Aphesis Open Competition,2013-08-03,female,Stephanie Pick,62.10,41,45,48,52,56,-59,48,56,104,AUS
Aphesis Open Competition,2013-08-03,female,Sammy Wood,66.50,63,-67,-67,77,81,-86,63,81,144,AUS
Aphesis Open Competition,2013-08-03,female,Iata Maeva,85.40,55,60,-66,73,75,80,60,80,140,AUS
Aphesis Open Competition,2013-08-03,female,Brenda Pau,132.10,40,45,-50,60,66,70,45,70,115,AUS
Aphesis Open Competition,2013-08-03,female,Annette Willmott,48.00,25,27,-29,-33,33,36,27,36,63,AUS
Aphesis Open Competition,2013-08-03,female,Lauren Sheens,67.70,56,-58,58,-62,62,-65,58,62,120,AUS
Aphesis Open Competition,2013-08-03,male,Paul Amiradaki,52.20,45,-48,-48,-60,60,66,45,66,111,AUS
Aphesis Open Competition,2013-08-03,male,Patrick Canavan,84.30,85,90,-95,105,110,115,90,115,205,AUS
Aphesis Open Competition,2013-08-03,male,Matthew Jones,94.00,102,-107,-107,130,137,-143,102,137,239,AUS
Aphesis Open Competition,2013-08-03,male,John Maeva,85.30,90,-95,95,-111,111,,95,111,206,AUS
Aphesis Open Competition,2013-08-03,male,Elliot Blues,90.20,68,73,-78,-85,85,87,73,87,160,AUS
Aphesis Open Competition,2013-08-03,male,Pete Hardiman,103.80,105,110,,130,140,145,110,145,255,AUS
Aphesis Open Competition,2013-08-03,male,Michael Inskip,100.20,100,105,-110,125,130,-137,105,130,235,AUS
Aphesis Open Competition,2013-08-03,male,Matthew Gruszka,112.10,105,110,,130,140,-150,110,140,250,AUS
Aphesis Open Competition,2013-08-03,male,David Rappo,55.30,-52,52,54,-60,60,-65,54,60,114,AUS
Aphesis Open Competition,2013-08-03,male,Peter Ticehurst,84.10,47,-49,49,63,66,-70,49,66,115,AUS
Aphesis Open Competition,2013-08-03,male,Gregory Yatman,99.00,82,87,-92,110,118,-125,87,118,205,AUS
Aphesis Open Competition,2013-08-03,male,Edward Mandla,98.30,85,90,-94,105,110,-115,90,110,200,AUS
