event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – Alive,2017-06-15,female,Alyssa Hotai-Walters,52.90,33,35,36,44,46,48,36,48,84,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,female,Kim Walker,52.10,33,35,37,48,50,52,37,52,89,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,female,Nadine Newbery,61.90,62,65,-68,70,75,-80,65,75,140,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,female,Carmel Ney,90.00,53,55,57,63,66,69,57,69,126,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,male,Hamish Moore,70.00,50,-55,-55,60,65,-68,50,65,115,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,male,Robert Davison,77.60,85,-90,90,115,-120,-120,90,115,205,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,male,Dale Finlayson,84.40,105,-110,-111,125,-130,130,105,130,235,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,male,Colin Schram,84.60,93,-98,-101,123,-128,-132,93,123,216,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,male,Kurei Smith,90.00,84,88,92,95,100,-105,92,100,192,AUS
JME Qld Club Challenge Round 2 – Alive,2017-06-15,male,Lucas Alvarez,90.60,78,-82,82,100,104,-107,82,104,186,AUS
