event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Andrew Macfarlane,50.75,-35,35,40,45,51,57,40,57,97,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Sam Gardiner,42.75,27,30,-33,35,38,41,30,41,71,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Connor Metcalfe,39.40,20,25,27,25,30,35,27,35,62,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Xavier Clarke,40.65,17,19,21,22,25,27,21,27,48,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Dillon Henriques-Gomes,35.30,16,18,-21,20,22,-25,18,22,40,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Trent Williams,52.90,15,17,20,20,-23,-23,20,20,40,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Will Page,43.85,-15,15,-16,15,17,20,15,20,35,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Jayden Dakdouk,60.60,60,63,66,75,79,81,66,81,147,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Lachlan Robinson,57.10,62,65,-67,73,77,80,65,80,145,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Bailey Stokes,58.90,35,40,43,45,50,57,43,57,100,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Patrick Brooks,61.55,35,38,42,42,48,56,42,56,98,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Mick Edwards,59.90,30,33,35,35,38,43,35,43,78,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Harry Gooch,60.80,31,34,-36,35,38,41,34,41,75,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Steven Christodoulakis,56.55,17,20,-23,22,25,27,20,27,47,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Samuel Reichler,68.95,-85,85,-89,95,,,85,95,180,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Ronald Narayan,68.05,45,48,52,63,68,-72,52,68,120,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Nicholas Chatgoglou,67.85,40,45,47,61,-65,-66,47,61,108,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Cody Gration,63.95,30,40,43,35,40,46,43,46,89,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Matt Graziano,68.35,30,33,-35,35,40,46,33,46,79,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Brody Harbinson,72.45,40,45,52,65,70,75,52,75,127,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Bai Lin Chen,76.50,40,45,52,55,65,-70,52,65,117,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Tim Ma,70.70,40,45,50,50,57,65,50,65,115,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Ethan Veitch,70.10,33,36,-39,44,48,50,36,50,86,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Ashley Greene,73.85,30,35,38,40,45,-48,38,45,83,AUS
Victorian School Champs Day 1 inc School League 4,2014-06-20,male,Rory Fenech,69.55,28,-32,32,38,42,-46,32,42,74,AUS
