event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,female,Gabrielle Snowdon,54.85,42,46,49,51,55,58,49,58,107,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,female,Karli Duesbury,56.75,52,55,58,73,76,-79,58,76,134,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,female,Shannon Good,58.65,50,52,-54,64,67,-70,52,67,119,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,female,Marianna Toller,63.90,58,-61,61,73,75,78,61,78,139,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,female,Penny Tudberry,67.55,63,66,70,78,83,85,70,85,155,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,female,Rebecca Jakubovsky,65.15,49,52,55,64,67,70,55,70,125,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,female,Maddison Falappi,70.15,-42,42,45,58,62,-66,45,62,107,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,male,Max Toller,65.06,62,65,-68,-78,80,83,65,83,148,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,male,Brant Petruszewski,80.55,69,73,76,96,100,104,76,104,180,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,male,Malcolm Wright,93.03,105,-110,111,125,-130,130,111,130,241,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,male,James Mildren,95.05,73,76,79,93,96,99,79,99,178,AUS
Physique Science Qld Club Challenge Round 1  – Dungeon Barbell Club,2019-02-02,male,Luke Curcuruto,109.55,103,108,-112,127,132,135,108,135,243,AUS
