event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cougars Open Club Competition,2019-06-29,female,Alyce Stephenson,53.69,60,63,65,82,86,88,65,88,153,AUS
Cougars Open Club Competition,2019-06-29,female,Janaya Nikora,54.54,54,58,62,77,-81,-81,62,77,139,AUS
Cougars Open Club Competition,2019-06-29,female,Roslyn Mangulabnan,53.28,34,37,40,51,55,-58,40,55,95,AUS
Cougars Open Club Competition,2019-06-29,female,Erika Yamasaki,58.89,80,82,84,105,-106,-119,84,105,189,AUS
Cougars Open Club Competition,2019-06-29,female,Ebony Gorincu,70.98,87,91,-94,110,-115,-120,91,110,201,AUS
Cougars Open Club Competition,2019-06-29,female,Darcy Kay,70.67,71,75,-78,91,95,98,75,98,173,AUS
Cougars Open Club Competition,2019-06-29,female,Jesse Ward,67.85,65,68,71,80,85,90,71,90,161,AUS
Cougars Open Club Competition,2019-06-29,female,Rachael Robinson,70.81,60,64,-67,86,-91,-91,64,86,150,AUS
Cougars Open Club Competition,2019-06-29,female,Kelly-Marie Badland,70.43,54,-57,57,77,-80,80,57,80,137,AUS
Cougars Open Club Competition,2019-06-29,female,Talicia Gosley,75.15,33,37,40,54,58,61,40,61,101,AUS
Cougars Open Club Competition,2019-06-29,female,Georgia Carter,72.35,30,-34,34,38,42,46,34,46,80,AUS
Cougars Open Club Competition,2019-06-29,female,Amy Siebenhausen,85.63,71,-74,-75,87,90,-92,71,90,161,AUS
Cougars Open Club Competition,2019-06-29,male,Michael Dunne,95.06,110,115,117,-137,-142,142,117,142,259,AUS
Cougars Open Club Competition,2019-06-29,male,Jackson Dahlenburg,90.96,90,95,100,120,125,-130,100,125,225,AUS
Cougars Open Club Competition,2019-06-29,male,Brock Dignan,98.17,60,64,68,95,100,105,68,105,173,AUS
