event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Shred Barbell Open Competition,2022-06-19,female,Christie Mai,48.70,-30,31,34,39,43,-46,34,43,77,AUS
Shred Barbell Open Competition,2022-06-19,female,Amy Pollnow,53.55,40,43,46,54,58,-60,46,58,104,AUS
Shred Barbell Open Competition,2022-06-19,female,Linda Quach,57.50,44,47,51,-62,64,-67,51,64,115,AUS
Shred Barbell Open Competition,2022-06-19,female,Mia White,56.45,-43,43,-46,-61,63,66,43,66,109,AUS
Shred Barbell Open Competition,2022-06-19,female,Grace Robinson,58.20,45,-49,-49,60,-64,-64,45,60,105,AUS
Shred Barbell Open Competition,2022-06-19,female,Ashlee Peet,58.20,42,45,-48,54,57,-61,45,57,102,AUS
Shred Barbell Open Competition,2022-06-19,female,Robyn Smith,61.95,60,65,-70,-75,76,-81,65,76,141,AUS
Shred Barbell Open Competition,2022-06-19,female,Kathy Yen Van Nguyen,63.60,-48,48,-51,68,72,-76,48,72,120,AUS
Shred Barbell Open Competition,2022-06-19,female,Kayla Thomas,62.95,46,-49,-50,65,69,-75,46,69,115,AUS
Shred Barbell Open Competition,2022-06-19,female,Bec Akdemir,69.65,66,70,73,80,84,88,73,88,161,AUS
Shred Barbell Open Competition,2022-06-19,female,Paige Williams,65.95,55,-58,58,65,70,75,58,75,133,AUS
Shred Barbell Open Competition,2022-06-19,female,Isabella Cortes Sadovnik,67.80,53,57,-61,66,-71,-73,57,66,123,AUS
Shred Barbell Open Competition,2022-06-19,female,Siriyakorn Chaimueangmun,69.75,-53,-53,53,69,-72,-73,53,69,122,AUS
Shred Barbell Open Competition,2022-06-19,female,Jae Daly,72.60,78,-83,84,88,92,96,84,96,180,AUS
Shred Barbell Open Competition,2022-06-19,female,Alyssa Walter,115.20,55,59,-63,75,79,-83,59,79,138,AUS
Shred Barbell Open Competition,2022-06-19,male,Angelo Santos,67.30,-55,55,60,75,-80,-82,60,75,135,AUS
Shred Barbell Open Competition,2022-06-19,male,Sion Cousins,79.05,90,100,108,110,120,130,108,130,238,AUS
Shred Barbell Open Competition,2022-06-19,male,Brent Taylor,80.25,91,95,-101,-124,126,131,95,131,226,AUS
Shred Barbell Open Competition,2022-06-19,male,Alex Hersey,81.00,80,85,90,110,115,120,90,120,210,AUS
Shred Barbell Open Competition,2022-06-19,male,Gillian-Carlo Manaloto,79.90,80,84,87,112,118,-123,87,118,205,AUS
Shred Barbell Open Competition,2022-06-19,male,Danilo Jr Goc-Ong,80.30,82,-86,-87,112,117,121,82,121,203,AUS
Shred Barbell Open Competition,2022-06-19,male,Gordon Liu,76.30,76,80,84,100,110,116,84,116,200,AUS
Shred Barbell Open Competition,2022-06-19,male,Paora Waaka,80.30,80,88,92,100,106,-110,92,106,198,AUS
Shred Barbell Open Competition,2022-06-19,male,John Carpenter,80.05,82,85,88,105,110,-115,88,110,198,AUS
Shred Barbell Open Competition,2022-06-19,male,Jack Robertson,79.40,73,-76,-76,-95,95,-103,73,95,168,AUS
Shred Barbell Open Competition,2022-06-19,male,John Wilde,75.20,50,55,60,70,75,80,60,80,140,AUS
Shred Barbell Open Competition,2022-06-19,male,Ajdin Mujanovic,88.75,95,100,105,125,130,139,105,139,244,AUS
Shred Barbell Open Competition,2022-06-19,male,Alvin Tobias-Nool,88.75,100,105,108,130,135,-140,108,135,243,AUS
Shred Barbell Open Competition,2022-06-19,male,Aiden Woollam,86.35,92,-97,97,110,116,121,97,121,218,AUS
Shred Barbell Open Competition,2022-06-19,male,Matt Meddows,95.20,-92,92,96,125,130,135,96,135,231,AUS
Shred Barbell Open Competition,2022-06-19,male,Andrei Semeniuk,95.35,97,102,-105,-120,122,-127,102,122,224,AUS
Shred Barbell Open Competition,2022-06-19,male,George Dimas,95.30,-86,86,-88,-100,-104,104,86,104,190,AUS
Shred Barbell Open Competition,2022-06-19,male,Adrian Carey,98.65,120,125,-130,145,150,156,125,156,281,AUS
Shred Barbell Open Competition,2022-06-19,male,Laurie Weeks,117.20,95,-101,-102,125,-135,-135,95,125,220,AUS
Shred Barbell Open Competition,2022-06-19,male,Turoa Waaka,124.30,70,75,82,90,96,101,82,101,183,AUS
