event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Inter Club Tournament,2012-02-25,female,Alana Edwards,62.30,-40,40,43,50,-55,-55,43,50,93,AUS
Inter Club Tournament,2012-02-25,female,Brimlea-Jane Smyth,64.70,43,46,-50,58,63,-66,46,63,109,AUS
Inter Club Tournament,2012-02-25,female,Kylie Thompson,70.60,65,70,75,86,91,,75,91,166,AUS
Inter Club Tournament,2012-02-25,female,Daniela Dowling,76.80,-45,45,50,57,-63,65,50,65,115,AUS
Inter Club Tournament,2012-02-25,female,Stephanie Porter,68.50,42,45,-47,-70,70,-75,45,70,115,AUS
Inter Club Tournament,2012-02-25,male,Jamie Osborne,61.70,-95,97,102,-115,115,,102,115,217,AUS
Inter Club Tournament,2012-02-25,male,Simon Masterson,69.80,50,55,-60,70,75,-80,55,75,130,AUS
Inter Club Tournament,2012-02-25,male,Sean Teasdale,76.30,-87,-90,-90,-110,-110,-110,0,0,0,AUS
Inter Club Tournament,2012-02-25,male,Andrew Dowling,80.00,70,75,-81,95,-102,-102,75,95,170,AUS
Inter Club Tournament,2012-02-25,male,Cameron Lever,88.10,80,90,95,100,110,120,95,120,215,AUS
Inter Club Tournament,2012-02-25,male,Mark Stubbs,91.50,85,-92,92,95,100,-105,92,100,192,AUS
