event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Odd Socks Club Competition,2015-05-15,female,Vanessa Kerr,66.30,48,52,-56,65,-71,72,52,72,124,AUS
Odd Socks Club Competition,2015-05-15,male,Jonathon Smith,58.35,35,45,50,45,-55,-67,50,45,95,AUS
Odd Socks Club Competition,2015-05-15,male,Peter Polorotoff,77.00,100,103,-105,125,130,-135,103,130,233,AUS
Odd Socks Club Competition,2015-05-15,male,Andrew Wang,72.75,-80,80,-85,109,112,-115,80,112,192,AUS
Odd Socks Club Competition,2015-05-15,male,Abdul Razak,76.25,-100,-102,-102,,,,0,0,0,AUS
Odd Socks Club Competition,2015-05-15,male,Kevin Cawthorne,80.45,77,80,84,93,100,-103,84,100,184,AUS
Odd Socks Club Competition,2015-05-15,male,Paul Cividin,85.70,97,102,-105,127,-132,-132,102,127,229,AUS
Odd Socks Club Competition,2015-05-15,male,Jackson Roberts-Young,102.95,100,-110,-110,150,-158,-158,100,150,250,AUS
Odd Socks Club Competition,2015-05-15,male,Haoping Tang,112.55,110,-118,-118,-143,-143,-143,110,0,0,AUS
Odd Socks Club Competition,2015-05-15,male,Graham Regan,92.00,50,55,60,70,75,80,60,80,140,AUS
Odd Socks Club Competition,2015-05-15,male,Ben Winter-Giles,89.70,45,,,50,,,45,50,95,AUS
