event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Julie Davis,53.86,24,25,26,32,34,-36,26,34,60
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Colleen Duplock,58.76,25,-26,26,30,-32,-32,26,30,56
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Lily Strange,60.30,-65,65,68,76,79,81,68,81,149
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Linda Skerman,63.41,-43,-43,43,60,-63,-63,43,60,103
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Ciara Taylor,59.25,-48,-52,-52,57,60,-62,0,60,0
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Anna Thomson,65.82,58,-61,61,79,83,-85,61,83,144
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Rhiannon Decosta,65.54,60,64,-66,70,75,78,64,78,142
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Hayley Hunter,70.25,36,38,41,55,58,60,41,60,101
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Sue Cox,68.21,35,37,38,43,45,-46,38,45,83
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,female,Helena Mooney,74.85,50,-53,53,65,-68,-68,53,65,118
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Fred Buchanan,54.39,64,67,-70,82,-86,-86,67,82,149
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Liam Hanlon,54.07,60,-64,-66,82,85,-90,60,85,145
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Joshua Strange,57.11,69,72,75,85,90,95,75,95,170
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Bobby Johnson,80.95,60,64,66,80,85,90,66,90,156
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Alan (Songhwan) Park,84.91,-90,-95,95,120,126,-130,95,126,221
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Christian Hopper,90.35,81,86,90,101,107,112,90,112,202
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Hunter Levien,90.84,-80,84,88,95,101,-105,88,101,189
"NBWA Christmas Club Competition - ""The Lawrie"" in conjunction with QWA Club Challenge Rd 3",2020-12-05,male,Troy Palmer,91.74,25,28,30,30,35,-40,30,35,65
