event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA State Open,2015-10-10,female,Charlotte Saxton,35.85,14,-16,16,18,21,22,16,22,38,AUS
WWA State Open,2015-10-10,female,Tahlea Pileggi,28.90,11,12,-13,14,15,16,12,16,28,AUS
WWA State Open,2015-10-10,female,Holly Shawcross,51.90,52,56,-58,67,71,73,56,73,129,AUS
WWA State Open,2015-10-10,female,Daiza-Lee Broadmore,51.55,12,-14,16,17,-20,23,16,23,39,AUS
WWA State Open,2015-10-10,female,Giveney How,54.40,45,48,-51,55,60,64,48,64,112,AUS
WWA State Open,2015-10-10,female,Helen Vincenti,62.20,57,62,-65,73,77,80,62,80,142,AUS
WWA State Open,2015-10-10,female,Stevie-Rei Akroyd,62.55,52,56,58,68,72,76,58,76,134,AUS
WWA State Open,2015-10-10,female,Kelsey Herod,64.90,50,-54,54,65,-70,70,54,70,124,AUS
WWA State Open,2015-10-10,female,Samantha Caves,65.70,52,-55,55,63,68,-70,55,68,123,AUS
WWA State Open,2015-10-10,female,Marilyn Shilkin,74.60,38,41,45,50,57,61,45,61,106,AUS
WWA State Open,2015-10-10,female,Jodie Reynolds,71.50,-50,-52,-53,,,,0,0,0,AUS
WWA State Open,2015-10-10,female,April Hawser,104.45,50,55,-58,65,70,73,55,73,128,AUS
WWA State Open,2015-10-10,female,Amanda Foley,63.65,35,-38,-38,45,-50,-50,35,45,80,AUS
WWA State Open,2015-10-10,female,Cheryl Falconer,63.40,28,-30,-30,35,38,40,28,40,68,AUS
WWA State Open,2015-10-10,female,Storm Falconer,73.85,45,-49,-53,60,-64,64,45,64,109,AUS
WWA State Open,2015-10-10,male,Elano Evangelista,56.00,43,47,50,53,-57,57,50,57,107,AUS
WWA State Open,2015-10-10,male,Oliver Saxton,48.00,28,33,35,35,38,40,35,40,75,AUS
WWA State Open,2015-10-10,male,Corey Bone,32.15,14,16,-17,17,-19,-19,16,17,33,AUS
WWA State Open,2015-10-10,male,William Burrell,34.25,-10,-10,10,12,-14,-14,10,12,22,AUS
WWA State Open,2015-10-10,male,Daniel Wubbels,68.90,93,98,103,118,123,126,103,126,229,AUS
WWA State Open,2015-10-10,male,William Saxton,64.65,70,-75,-75,80,-85,-85,70,80,150,AUS
WWA State Open,2015-10-10,male,Nick Difabio,75.70,90,95,100,112,120,-128,100,120,220,AUS
WWA State Open,2015-10-10,male,Matthew Nield,85.00,93,97,100,116,121,-126,100,121,221,AUS
WWA State Open,2015-10-10,male,Jakub Kawka,83.45,-80,80,85,110,-115,-115,85,110,195,AUS
WWA State Open,2015-10-10,male,Ashley Bacich,79.50,-75,75,80,100,107,112,80,112,192,AUS
WWA State Open,2015-10-10,male,Aidan Dawson,91.15,-105,105,110,125,130,135,110,135,245,AUS
WWA State Open,2015-10-10,male,Evan Dorr,86.05,82,87,90,105,110,-115,90,110,200,AUS
WWA State Open,2015-10-10,male,Chris Sansom,102.20,62,67,-70,92,97,100,67,100,167,AUS
WWA State Open,2015-10-10,male,Nathanael Worthy,122.85,-102,105,108,132,137,-140,108,137,245,AUS
WWA State Open,2015-10-10,male,Matthew Galiano,77.00,68,72,-76,-90,-95,95,72,95,167,AUS
WWA State Open,2015-10-10,male,Paul Falconer,80.70,45,-47,47,55,57,60,47,60,107,AUS
WWA State Open,2015-10-10,male,Craig Burrows,87.10,50,-55,55,70,75,-82,55,75,130,AUS
WWA State Open,2015-10-10,male,Adrian Frankling,89.65,80,85,-90,100,105,110,85,110,195,AUS
WWA State Open,2015-10-10,male,Warren Young,93.00,65,70,-75,90,95,-100,70,95,165,AUS
WWA State Open,2015-10-10,male,Alan Lewis,91.15,30,-35,-35,35,40,42,30,42,72,AUS
WWA State Open,2015-10-10,male,Ross Murace,104.55,-70,70,74,-95,95,-100,74,95,169,AUS
