event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Candace Parsons,52.70,33,35,36,45,47,-50,36,47,83,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Merita Elshani,59.00,48,50,52,70,72,73,52,73,125,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Rosie Smith,57.40,-20,20,-25,25,27,30,20,30,50,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Kellee Hodge,70.30,27,-35,-35,37,40,45,27,45,72,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Debbie Thurlow,75.80,40,42,-46,58,62,-66,42,62,104,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Sam Cushing,83.60,30,31,-35,,,,31,0,0,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Teeyana Jakovljevic,107.20,45,-47,-47,50,55,-57,45,55,100,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Tania Lindsay,99.80,-35,37,-40,55,57,60,37,60,97,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Joshua Reynolds,67.40,-35,35,37,-52,-54,54,37,54,91,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Andrew Stewart,80.60,-68,68,73,93,97,-100,73,97,170,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Cooper O'Neil,93.60,58,61,65,68,74,79,65,79,144,AUS
