event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Amity Salisbury,39.20,15,17,18,20,22,-24,18,22,40,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Chelsea Freier,55.50,-42,42,43,51,54,-56,43,54,97,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Danni Humphries,62.60,48,51,53,68,-72,72,53,72,125,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Shannon Salisbury,62.00,27,30,-32,37,40,42,30,42,72,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Janine Pye,67.40,55,57,-59,66,68,70,57,70,127,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Tanya Eames,64.50,47,50,-52,60,-64,64,50,64,114,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Kylie Salisbury,66.40,27,30,33,38,41,43,33,43,76,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Deborah Acason,89.20,77,81,-83,96,101,,81,101,182,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Chloe Kerwick,89.70,64,66,69,81,84,-87,69,84,153,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Susan Schirmer,98.20,50,55,60,68,74,77,60,77,137,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Lisa Souter,50.40,37,39,-41,50,53,-55,39,53,92,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Sonia Stenhouse,52.10,38,-41,-41,50,52,-54,38,52,90,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,female,Bronwyn Hitchener,75.80,54,57,-60,69,74,-77,57,74,131,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Lyall Nixon,39.70,20,24,26,25,27,30,26,30,56,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Martyn Steel,51.80,17,20,-22,25,28,30,20,30,50,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Chris Mccallum,71.80,75,79,83,100,105,110,83,110,193,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Noah Ogilvie-Mitchell,76.30,40,45,47,55,60,65,47,65,112,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Ben Robinson,78.40,44,47,50,55,-60,-62,50,55,105,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Bowen Stuart,89.50,95,100,104,120,126,-128,104,126,230,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Adam Hoyes,85.50,90,-94,94,115,-120,-120,94,115,209,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Joshua Stenhouse,93.20,68,71,74,88,92,95,74,95,169,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Shane Wagner,96.60,110,117,123,140,-150,,123,140,263,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Andrew Taylor,100.10,95,100,105,125,-130,-130,105,125,230,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Aderian Nixon,72.90,57,62,67,77,82,87,67,87,154,AUS
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Toowoomba,2016-05-14,male,Norman Hanna,76.50,74,77,80,104,108,112,80,112,192,AUS
