event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Queensland Masters Championships,2019-01-18,female,Lisa Souter,48.68,34,36,36,46,48,49,36,46,82,AUS
Queensland Masters Championships,2019-01-18,female,Kim Walker,51.78,37,39,41,48,51,56,39,51,90,AUS
Queensland Masters Championships,2019-01-18,female,Merryn Hillhouse,55.00,30,32,33,40,42,43,32,43,75,AUS
Queensland Masters Championships,2019-01-18,female,Julie Davis,54.28,26,27,28,36,38,39,28,38,66,AUS
Queensland Masters Championships,2019-01-18,female,Justine Winchester,52.41,25,27,28,35,37,38,28,38,66,AUS
Queensland Masters Championships,2019-01-18,female,Rebecca Chidlow,56.63,48,51,54,67,69,71,54,71,125,AUS
Queensland Masters Championships,2019-01-18,female,Rachel Nicola,57.97,45,48,50,68,71,73,50,73,123,AUS
Queensland Masters Championships,2019-01-18,female,Jessica Greacen,58.76,38,42,45,45,50,55,42,55,97,AUS
Queensland Masters Championships,2019-01-18,female,Ellen Willis,57.87,39,41,41,52,54,56,41,54,95,AUS
Queensland Masters Championships,2019-01-18,female,Tracey Scarsbrook,56.17,35,37,39,50,53,56,39,56,95,AUS
Queensland Masters Championships,2019-01-18,female,Valerie Silver,58.97,26,28,30,34,36,38,28,36,64,AUS
Queensland Masters Championships,2019-01-18,female,Colleen Duplock,58.30,26,27,27,34,36,36,27,36,63,AUS
Queensland Masters Championships,2019-01-18,female,Fiona Redhead,63.17,47,49,49,64,66,69,47,66,113,AUS
Queensland Masters Championships,2019-01-18,female,Diana Loy,61.25,40,45,46,60,64,64,40,64,104,AUS
Queensland Masters Championships,2019-01-18,female,Coral Quinell,63.85,35,37,39,44,46,47,39,47,86,AUS
Queensland Masters Championships,2019-01-18,female,Michelle Kinnane,62.52,34,36,38,44,46,48,38,48,86,AUS
Queensland Masters Championships,2019-01-18,female,Wendy Pakchung,62.55,25,27,27,37,39,40,25,39,64,AUS
Queensland Masters Championships,2019-01-18,female,Rachael Robinson,70.48,58,61,64,76,80,84,64,84,148,AUS
Queensland Masters Championships,2019-01-18,female,Bronwyn Graham,68.78,57,59,61,78,80,81,61,81,142,AUS
Queensland Masters Championships,2019-01-18,female,Malgorzata Soroka,70.84,53,56,58,68,71,73,58,68,126,AUS
Queensland Masters Championships,2019-01-18,female,Linda Skerman,66.40,43,46,46,58,60,62,43,60,103,AUS
Queensland Masters Championships,2019-01-18,female,Meg Emerton,66.03,39,41,42,51,52,53,41,51,92,AUS
Queensland Masters Championships,2019-01-18,female,Sue Cox,68.27,37,39,41,47,49,50,39,49,88,AUS
Queensland Masters Championships,2019-01-18,female,Zoe Goodwin,67.12,35,37,39,47,48,50,37,48,85,AUS
