event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
3rd Annual Ralph Cashman Open,2013-02-23,female,Jessica Barkhan,47.70,40,-43,-43,50,53,56,40,56,96,AUS
3rd Annual Ralph Cashman Open,2013-02-23,female,Janet Adam,51.67,35,38,-40,45,50,-55,38,50,88,AUS
3rd Annual Ralph Cashman Open,2013-02-23,female,Elena Palamara,69.70,65,70,73,85,90,-95,73,90,163,AUS
3rd Annual Ralph Cashman Open,2013-02-23,female,Sarah Rollans,72.41,45,-50,50,60,65,-68,50,65,115,AUS
3rd Annual Ralph Cashman Open,2013-02-23,female,Sandra Young,59.83,25,27,30,33,35,38,30,38,68,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Hamish Adam,54.68,62,68,-70,72,80,-83,68,80,148,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Peter Gremos,55.63,-52,52,-55,58,63,-65,52,63,115,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Ravshanbek Gulyamov,80.08,130,135,-138,155,-160,,135,155,290,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Stephen Muldoon,79.77,80,85,88,110,-117,-121,88,110,198,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Alex Wallace,93.96,-110,110,-120,120,-156,-156,110,120,230,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Patrick Canavan,89.59,70,80,85,100,110,-120,85,110,195,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Simon Callander,88.29,50,60,-70,80,95,110,60,110,170,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Edward Maxwell,100.75,68,72,-75,85,90,-95,72,90,162,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Matthew Lilli,96.08,60,65,-70,,,,65,0,0,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,John Preston,68.02,30,-35,-35,40,45,-50,30,45,75,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Peter Ticehurst,84.11,45,-51,-51,60,-65,65,45,65,110,AUS
3rd Annual Ralph Cashman Open,2013-02-23,male,Edward Mandla,94.63,70,75,80,90,95,100,80,100,180,AUS
