event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA State Masters & Open,2021-05-23,female,Paula Robinson,47.45,30,33,36,40,44,-50,36,44,80,AUS
WWA State Masters & Open,2021-05-23,female,Isabella Woodhouse,53.20,50,53,-56,61,65,67,53,67,120,AUS
WWA State Masters & Open,2021-05-23,female,Alyce Persich,53.95,48,51,-55,60,-63,63,51,63,114,AUS
WWA State Masters & Open,2021-05-23,female,Junko Matsuzaki,50.75,28,-30,-30,39,41,-42,28,41,69,AUS
WWA State Masters & Open,2021-05-23,female,Skye Baxter,58.65,-55,55,60,70,-72,-72,60,70,130,AUS
WWA State Masters & Open,2021-05-23,female,Gabi Scaffidi,62.05,-64,64,67,80,82,-85,67,82,149,AUS
WWA State Masters & Open,2021-05-23,female,Rebecca Berardelli,63.35,-60,60,65,75,80,-83,65,80,145,AUS
WWA State Masters & Open,2021-05-23,female,Rhonda Ofarrell,63.95,60,63,65,72,76,79,65,79,144,AUS
WWA State Masters & Open,2021-05-23,female,Skye Szollosi,63.50,-62,-62,62,-80,-80,80,62,80,142,AUS
WWA State Masters & Open,2021-05-23,female,Joanna Harmer,66.30,55,58,-61,75,78,-80,58,78,136,AUS
WWA State Masters & Open,2021-05-23,female,Amber Surman,64.55,55,-58,-58,69,72,75,55,75,130,AUS
WWA State Masters & Open,2021-05-23,female,Grace Walton,74.40,70,72,75,92,94,,75,94,169,AUS
WWA State Masters & Open,2021-05-23,female,Teleah Canavate-Blankendaal,76.00,-62,62,-70,74,77,-81,62,77,139,AUS
WWA State Masters & Open,2021-05-23,female,Stephanie Meredith,75.80,58,-60,-60,72,76,-80,58,76,134,AUS
WWA State Masters & Open,2021-05-23,female,Aimee Dagnia,78.75,63,-68,70,75,80,-84,70,80,150,AUS
WWA State Masters & Open,2021-05-23,female,Ashton Hoover,76.25,40,43,45,59,62,-64,45,62,107,AUS
WWA State Masters & Open,2021-05-23,female,Kelly Stoikov,80.35,42,45,-47,55,58,62,45,62,107,AUS
WWA State Masters & Open,2021-05-23,female,Tara Pratt,86.00,82,86,90,-106,106,110,90,110,200,AUS
WWA State Masters & Open,2021-05-23,male,Andre Castro,66.60,-83,-83,83,105,-111,-111,83,105,188,AUS
WWA State Masters & Open,2021-05-23,male,Glenn Mace,66.95,58,61,63,-75,75,78,63,78,141,AUS
WWA State Masters & Open,2021-05-23,male,Will Forward,72.90,-70,70,-76,80,85,,70,85,155,AUS
WWA State Masters & Open,2021-05-23,male,Ken Coote,72.20,55,60,-62,70,-73,-74,60,70,130,AUS
WWA State Masters & Open,2021-05-23,male,Daniel Kural,80.50,95,-100,100,120,124,128,100,128,228,AUS
WWA State Masters & Open,2021-05-23,male,Seamus Nolan,76.70,90,95,-100,120,-125,125,95,125,220,AUS
WWA State Masters & Open,2021-05-23,male,Shane Spinks,84.20,67,-72,-72,-75,75,-80,67,75,142,AUS
WWA State Masters & Open,2021-05-23,male,David James,92.45,150,156,161,177,184,-190,161,184,345,AUS
WWA State Masters & Open,2021-05-23,male,Brendan Kennedy,92.95,78,81,84,100,105,110,84,110,194,AUS
WWA State Masters & Open,2021-05-23,male,Adrian Frankling,94.40,87,-91,-93,100,105,-113,87,105,192,AUS
WWA State Masters & Open,2021-05-23,male,Rory Sievwright,92.00,45,-50,50,68,73,-76,50,73,123,AUS
WWA State Masters & Open,2021-05-23,male,Phil Gallen,98.95,110,115,-120,130,135,140,115,140,255,AUS
WWA State Masters & Open,2021-05-23,male,Daniel Moss,100.30,75,-80,81,100,105,-110,81,105,186,AUS
WWA State Masters & Open,2021-05-23,male,Andrew Mcdowall,105.70,112,-117,117,-140,-140,-140,117,0,0,AUS
