event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Erika Yamasaki,57.40,72,76,-79,95,100,-102,76,100,176,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Hanna Wyatt,57.70,48,-52,-52,59,-64,-67,48,59,107,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Tineke Close,56.15,40,43,-46,50,53,-56,43,53,96,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Rebecca Hardy,57.30,36,-39,39,57,-61,-61,39,57,96,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Eliza Sabaliauskas,53.90,30,33,35,48,52,55,35,55,90,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Kate Parker,62.05,-62,64,-70,-82,-82,85,64,85,149,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Natalie Diedrich,60.95,-50,50,-55,65,67,70,50,70,120,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Jessica Berry,63.50,65,68,-72,83,-88,88,68,88,156,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Yelana Jennings,70.00,55,58,-60,70,73,-77,58,73,131,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Phoenix Pawlisz,72.90,45,-48,-48,62,67,-70,45,67,112,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Kelly Mcfarlane,54.95,53,57,60,70,75,-78,60,75,135,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Amelia Thomsett,61.05,52,-56,-56,72,-75,75,52,75,127,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,female,Margaret Macdonald,64.20,30,33,36,-45,45,46,36,46,82,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Ignacio Cano,68.80,90,-93,93,110,115,-120,93,115,208,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Nipun Munasinghe,62.85,80,-85,-86,-100,100,-107,80,100,180,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Mark Lui,72.10,-70,75,80,95,100,-102,80,100,180,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Samuel Harris,77.00,60,65,71,-90,90,-100,71,90,161,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Jordan Bender,84.55,115,-120,120,150,155,-161,120,155,275,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Daniel Katz,80.00,115,-120,122,145,152,,122,152,274,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Shane Zunckel,80.05,-110,-110,110,131,135,-138,110,135,245,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Sam Storer,78.25,90,96,97,115,-125,125,97,125,222,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Jim Giamarelos,78.30,64,69,75,97,102,107,75,107,182,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Huw Pearce,82.90,-80,80,-85,95,100,101,80,101,181,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Matthew Pain,90.40,105,110,120,130,-137,141,120,141,261,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Benjamin Templeton,91.00,85,-100,-100,120,126,130,85,130,215,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Daniel Thompson,85.10,85,92,-97,100,107,-112,92,107,199,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Chris Bedarov,90.85,70,-75,80,95,-100,102,80,102,182,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Adam Malone,93.45,65,68,-71,-90,-90,90,68,90,158,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Damon Kelly,146.40,155,160,165,185,195,205,165,205,370,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,Zac Grgurevic,108.40,135,140,146,172,177,180,146,180,326,AUS
AdventureFit Travel Crossfit Slamdown,2016-10-08,male,David Szeto,116.00,75,79,81,-113,113,-116,81,113,194,AUS
