event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
State League II / Jr Shield II / Masters League II,2014-05-18,female,Rebecca Payne,58.90,-51,53,55,71,75,-77,55,75,130
State League II / Jr Shield II / Masters League II,2014-05-18,female,Samantha Caves,60.60,-33,33,-36,43,-47,47,33,47,80
State League II / Jr Shield II / Masters League II,2014-05-18,female,Jacqueline Lawson,67.25,-55,55,-60,60,63,-66,55,63,118
State League II / Jr Shield II / Masters League II,2014-05-18,female,Anneliese Casey,66.85,-45,-45,45,-58,58,-63,45,58,103
State League II / Jr Shield II / Masters League II,2014-05-18,female,Courtney Page,102.60,-67,67,70,-85,85,-89,70,85,155
State League II / Jr Shield II / Masters League II,2014-05-18,female,Hannah Van Der Wal,83.50,-50,50,54,64,67,-70,54,67,121
State League II / Jr Shield II / Masters League II,2014-05-18,female,Lisa Halpin,77.60,50,-53,53,-64,64,-68,53,64,117
State League II / Jr Shield II / Masters League II,2014-05-18,female,Jade Crow,81.10,-38,38,-41,-48,48,51,38,51,89
State League II / Jr Shield II / Masters League II,2014-05-18,female,Rhyana Edwards,97.70,-32,32,35,41,45,50,35,50,85
State League II / Jr Shield II / Masters League II,2014-05-18,female,Angelica Di Lallo,81.30,30,33,-35,46,50,-55,33,50,83
State League II / Jr Shield II / Masters League II,2014-05-18,female,Sarah Wignall,79.45,54,57,-61,-73,-73,-75,57,0,0
State League II / Jr Shield II / Masters League II,2014-05-18,female,Kelliann Brady,52.95,-30,30,-32,45,48,50,30,50,80
State League II / Jr Shield II / Masters League II,2014-05-18,female,Grace Morrison,70.65,40,42,-45,57,60,62,42,62,104
State League II / Jr Shield II / Masters League II,2014-05-18,female,Storm Falconer-Frankling,71.95,-45,45,50,58,-62,63,50,63,113
State League II / Jr Shield II / Masters League II,2014-05-18,male,William Saxton,52.30,43,48,50,50,-55,-55,50,50,100
State League II / Jr Shield II / Masters League II,2014-05-18,male,Ben Shadbolt,42.35,20,-22,22,26,28,30,22,30,52
State League II / Jr Shield II / Masters League II,2014-05-18,male,Benjamin La Cunza-Watson,33.40,14,15,16,19,21,22,16,22,38
State League II / Jr Shield II / Masters League II,2014-05-18,male,Jason Ager,61.15,-70,74,-80,-92,-95,95,74,95,169
State League II / Jr Shield II / Masters League II,2014-05-18,male,Matthew Munns,72.40,110,115,-118,140,-150,-150,115,140,255
State League II / Jr Shield II / Masters League II,2014-05-18,male,Joseph Ooi,75.40,78,-83,83,100,104,-108,83,104,187
State League II / Jr Shield II / Masters League II,2014-05-18,male,William Forward,76.85,47,51,54,68,72,-76,54,72,126
State League II / Jr Shield II / Masters League II,2014-05-18,male,Jordan Stears,83.30,85,-90,-90,115,120,-123,85,120,205
State League II / Jr Shield II / Masters League II,2014-05-18,male,Sean Massey,78.65,-65,70,75,-100,100,-105,75,100,175
State League II / Jr Shield II / Masters League II,2014-05-18,male,James Naylor-Pratt,77.75,55,58,60,65,-72,74,60,74,134
State League II / Jr Shield II / Masters League II,2014-05-18,male,Todd Williams,81.10,-70,-73,-73,0,0,0,0,0,0
State League II / Jr Shield II / Masters League II,2014-05-18,male,Blake Shadbolt,83.70,-100,-105,-112,110,-125,-132,0,110,0
State League II / Jr Shield II / Masters League II,2014-05-18,male,Corbin Nesa,86.80,97,102,107,120,125,-127,107,125,232
State League II / Jr Shield II / Masters League II,2014-05-18,male,Mathew Edwards,87.45,95,-100,-105,120,125,-129,95,125,220
State League II / Jr Shield II / Masters League II,2014-05-18,male,Matthew Watkinson,93.45,-92,95,98,105,-110,115,98,115,213
State League II / Jr Shield II / Masters League II,2014-05-18,male,Jack Renouf,93.65,83,87,-91,95,98,102,87,102,189
State League II / Jr Shield II / Masters League II,2014-05-18,male,Patrick Crowley,102.45,95,100,-105,145,150,-155,100,150,250
State League II / Jr Shield II / Masters League II,2014-05-18,male,Victor Trittler,94.40,77,-82,-82,100,110,113,77,113,190
State League II / Jr Shield II / Masters League II,2014-05-18,male,James Christensen,108.10,71,-74,-74,97,101,-106,71,101,172
State League II / Jr Shield II / Masters League II,2014-05-18,male,Harris Tuhakaraina,109.08,45,48,52,55,60,63,52,63,115
State League II / Jr Shield II / Masters League II,2014-05-18,male,Bryan Wilsie,80.10,67,71,-76,87,91,-96,71,91,162
State League II / Jr Shield II / Masters League II,2014-05-18,male,Matthew Galiano,76.85,-63,63,-66,-87,-91,-91,63,0,0
State League II / Jr Shield II / Masters League II,2014-05-18,male,Adrian Frankling,92.45,77,80,-84,98,102,-105,80,102,182
State League II / Jr Shield II / Masters League II,2014-05-18,male,Joseph Totten,100.90,-77,-77,77,-90,90,92,77,92,169
