event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Jia Lee,52.90,41,43,-45,43,-46,46,43,46,89,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Olivia D'souza,53.60,39,-41,41,49,51,55,41,55,96,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Clare Carey,68.00,48,52,-56,-70,72,76,52,76,128,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Alana Edwards,67.60,50,-53,-54,60,-63,-66,50,60,110,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Annie Viccars,73.60,52,56,-60,63,67,71,56,71,127,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Kerryn Dawson,71.40,45,-48,48,58,-61,62,48,62,110,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Tessa Warne,86.60,45,-54,57,55,60,67,57,67,124,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,female,Penelope Hatfield,67.30,43,45,47,55,58,62,47,62,109,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Jonathon Smith,62.20,55,60,65,70,75,80,65,80,145,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Kai Longley,73.60,78,-82,-82,-98,-98,98,78,98,176,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Jen Deng Lee,93.40,73,77,-83,80,85,-90,77,85,162,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Flinders Doyle,92.70,58,-65,65,80,85,-86,65,85,150,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Grant Haines,102.90,108,112,117,-128,128,133,117,133,250,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Tom Sellings,103.20,80,-85,85,105,110,-116,85,110,195,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Matthew Batley,107.20,75,80,-83,85,90,98,80,98,178,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Shannon George,68.50,57,64,-68,77,81,85,64,85,149,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,Mark Stubbs,99.60,106,111,116,130,-135,135,116,135,251,AUS
Weightlifting ACT Interclub meet #2 2015,2015-11-15,male,John Reynolds,102.10,45,-47,47,62,-65,-66,47,62,109,AUS
