event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,female,Christine Law,62.80,42,43,45,60,62,64,45,64,109
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,female,Carolina Guizado,63.40,25,27,30,35,37,40,30,40,70
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,female,Jodie Lobegeiger,64.60,-25,25,-30,40,41,42,25,42,67
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,female,Malgorzata Soroka,72.50,53,56,-59,66,69,72,56,72,128
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,female,Rebecca Lovelock,81.70,40,44,47,50,60,65,47,65,112
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,male,Damian Saunders,49.70,15,18,-20,18,21,25,18,25,43
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,male,Andric Lu,57.80,45,48,-50,60,-65,-65,48,60,108
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,male,Dennis Ibardolaza,62.00,60,-70,75,80,-90,95,75,95,170
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,male,Wade Lobegeiger,79.40,50,-55,0,55,0,0,50,55,105
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,male,Brendon Chapman,87.30,40,50,-60,60,70,-85,50,70,120
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,2019-02-02,male,Ignatius Papenga,103.60,80,85,-90,100,105,110,85,110,195
