event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Oly 4 Kids,2019-04-13,female,Paula Robinson,43.55,25,27,-30,35,-37,37,27,37,64,AUS
Oly 4 Kids,2019-04-13,female,Georgia Newick,41.10,8,-10,10,15,16,17,10,17,27,AUS
Oly 4 Kids,2019-04-13,female,Charlee Hodges,24.00,5,6,7,7,9,11,7,11,18,AUS
Oly 4 Kids,2019-04-13,female,Holly Russell,21.70,5,6,7,7,8,9,7,9,16,AUS
Oly 4 Kids,2019-04-13,female,Lily Dawson,30.00,5,6,7,6,8,9,7,9,16,AUS
Oly 4 Kids,2019-04-13,female,Eden Hodges,19.50,3,4,5,6,8,-9,5,8,13,AUS
Oly 4 Kids,2019-04-13,female,Gabrielle Mclean,47.85,-29,29,-33,40,42,-44,29,42,71,AUS
Oly 4 Kids,2019-04-13,female,Kristy Barr,54.60,50,-53,53,60,62,66,53,66,119,AUS
Oly 4 Kids,2019-04-13,female,Talia Joyce,49.15,28,32,35,38,42,45,35,45,80,AUS
Oly 4 Kids,2019-04-13,female,Indyana Kirschke,52.10,8,10,11,11,13,14,11,14,25,AUS
Oly 4 Kids,2019-04-13,female,Michelle Wong,56.95,45,47,50,62,64,-66,50,64,114,AUS
Oly 4 Kids,2019-04-13,female,Ruby Wilson,56.10,14,16,18,21,23,25,18,25,43,AUS
Oly 4 Kids,2019-04-13,female,Madison O’boyle,63.10,-71,71,-72,-91,-91,-91,71,0,0,AUS
Oly 4 Kids,2019-04-13,female,Indi Waller,63.55,58,-62,-62,-70,,,58,0,0,AUS
Oly 4 Kids,2019-04-13,female,Alicia Jokic,69.20,65,-67,67,75,-78,78,67,78,145,AUS
Oly 4 Kids,2019-04-13,female,Julie Nguyen,68.80,-55,55,60,65,70,72,60,72,132,AUS
Oly 4 Kids,2019-04-13,female,Joanna Harmer,68.10,42,45,-47,60,61,65,45,65,110,AUS
Oly 4 Kids,2019-04-13,female,Cheryl Falconer,69.20,-30,30,-33,41,-43,43,30,43,73,AUS
Oly 4 Kids,2019-04-13,female,Caris Stewart,75.60,48,50,-53,60,63,-67,50,63,113,AUS
Oly 4 Kids,2019-04-13,female,Meagan Spowart,72.65,45,-47,-55,-62,-62,62,45,62,107,AUS
Oly 4 Kids,2019-04-13,female,Carla Torien,98.80,27,30,34,-47,47,-50,34,47,81,AUS
Oly 4 Kids,2019-04-13,male,Jacob Stanesby,29.85,19,21,-23,27,29,-30,21,29,50,AUS
Oly 4 Kids,2019-04-13,male,Tadhg Harmer,18.60,3,4,5,4,5,6,5,6,11,AUS
Oly 4 Kids,2019-04-13,male,Noah Russell,58.35,57,60,64,-80,80,-85,64,80,144,AUS
Oly 4 Kids,2019-04-13,male,Oliver Saxton,71.40,-85,85,90,105,-110,-110,90,105,195,AUS
Oly 4 Kids,2019-04-13,male,Adam Mcwhinnie,72.80,31,34,37,41,44,47,37,47,84,AUS
Oly 4 Kids,2019-04-13,male,Jett Hoover,74.85,25,30,35,35,40,-45,35,40,75,AUS
Oly 4 Kids,2019-04-13,male,Samuel Tate,95.30,50,55,60,70,76,80,60,80,140,AUS
Oly 4 Kids,2019-04-13,male,Liam Husband,112.30,95,100,105,125,130,135,105,135,240,AUS
Oly 4 Kids,2019-04-13,male,Andrew Stanesby,113.70,48,50,55,68,70,75,55,75,130,AUS
