event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Australia Day,2016-01-23,female,Emily Scott,47.30,-53,-53,53,70,-74,-74,53,70,123
HWC Australia Day,2016-01-23,female,Natalia Chorobczyk,52.25,53,-57,-57,70,-74,-74,53,70,123
HWC Australia Day,2016-01-23,female,Courtney Chong,50.00,38,40,42,-48,48,52,42,52,94
HWC Australia Day,2016-01-23,female,Hannah Kaminski,56.40,55,-60,-60,70,74,-77,55,74,129
HWC Australia Day,2016-01-23,female,Lucy Bongiovanni,57.60,43,46,-49,57,60,63,46,63,109
HWC Australia Day,2016-01-23,female,Cristina Aravena-Hughes,61.75,40,45,-48,50,53,56,45,56,101
HWC Australia Day,2016-01-23,female,Nicky Cummins,67.25,64,-67,-67,74,78,80,64,80,144
HWC Australia Day,2016-01-23,female,Clare Cherry,73.85,75,-78,-78,98,-102,-102,75,98,173
HWC Australia Day,2016-01-23,female,Sofia Kranjec,74.60,67,71,73,83,87,90,73,90,163
HWC Australia Day,2016-01-23,male,Kenan Resit,53.95,40,45,-50,55,60,65,45,65,110
HWC Australia Day,2016-01-23,male,Simon Obery,68.70,85,90,-95,110,-115,-116,90,110,200
HWC Australia Day,2016-01-23,male,Dexter Chiew,62.10,-80,83,-88,0,0,0,83,0,0
HWC Australia Day,2016-01-23,male,Dun Chu,71.20,105,110,113,130,135,-140,113,135,248
HWC Australia Day,2016-01-23,male,Nicholas Chatgoglou,76.70,70,73,-76,90,95,100,73,100,173
HWC Australia Day,2016-01-23,male,Matthew Pit,84.20,115,-120,120,142,149,-154,120,149,269
HWC Australia Day,2016-01-23,male,Toby Ferrucci,84.00,107,112,-116,127,133,-135,112,133,245
HWC Australia Day,2016-01-23,male,Alan Xue,84.00,75,-80,-80,95,100,-105,75,100,175
HWC Australia Day,2016-01-23,male,John Parsons,82.45,68,71,74,80,84,87,74,87,161
HWC Australia Day,2016-01-23,male,David Chen,83.80,-65,65,-70,80,85,89,65,89,154
HWC Australia Day,2016-01-23,male,Nicodemus Scheelings,93.25,125,-131,-134,-150,-150,150,125,150,275
HWC Australia Day,2016-01-23,male,Paul Tofari,87.35,100,106,110,130,-135,135,110,135,245
HWC Australia Day,2016-01-23,male,Brandon I,93.75,78,83,86,95,100,104,86,104,190
HWC Australia Day,2016-01-23,male,Tom Webster,89.00,68,71,73,95,100,-105,73,100,173
HWC Australia Day,2016-01-23,male,Abhishek Chhikara,92.40,60,-65,65,75,80,85,65,85,150
HWC Australia Day,2016-01-23,male,Wade Mosse,99.00,-80,-80,80,110,116,-118,80,116,196
HWC Australia Day,2016-01-23,male,Philip Wood,126.35,140,-146,-146,176,-179,-182,140,176,316
HWC Australia Day,2016-01-23,male,Laszlo Balint,86.90,70,74,77,85,90,-95,77,90,167
HWC Australia Day,2016-01-23,male,Paul Allen,84.80,70,-73,-73,90,95,-100,70,95,165
