event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Julie Davis,54.95,25,-26,26,33,35,-37,26,35,61,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Piper Mcsorley,58.47,48,-50,-50,58,60,62,48,62,110,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Jessica Brouff,58.98,45,-50,-50,57,-59,-60,45,57,102,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Julie Hind,63.09,66,69,71,80,-84,-86,71,80,151,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Fiona Redhead,63.37,44,46,48,60,63,-65,48,63,111,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Hannah Norris,70.61,69,71,73,85,88,90,73,90,163,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Aisling Scott,68.26,68,71,-72,-90,91,-94,71,91,162,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,female,Sarah Beitel,84.33,43,-45,-46,52,55,-57,43,55,98,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,Samuel Honeywood,58.07,42,43,44,53,56,57,44,57,101,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,Will Chandler,66.22,54,56,58,-72,72,74,58,74,132,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,Leo Lark,79.13,115,-120,-120,150,155,-160,115,155,270,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,Aldous Mccarthy,80.97,-76,76,80,97,100,-103,80,100,180,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,David Bock,88.33,95,100,-105,106,110,-115,100,110,210,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,Gen (Tom) Li,84.75,60,65,71,80,-85,89,71,89,160,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,Joel Williams-Davis,83.97,-66,66,-69,84,87,-90,66,87,153,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,Peter Wang,87.38,60,-65,-65,78,82,-85,60,82,142,AUS
MWC - Physique Science QWA Club Challenge - Round 1,2022-01-29,male,David Kristjansson,112.75,80,85,87,100,104,107,87,107,194,AUS
