event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA August Open,2013-08-04,female,Sara Lock,52.35,40,42,-44,-48,-50,50,42,50,92,AUS
WWA August Open,2013-08-04,female,Roxanne Walker,61.85,-58,-58,58,65,-70,70,58,70,128,AUS
WWA August Open,2013-08-04,female,Jacqueline Lawson,68.95,-47,47,-51,57,60,-64,47,60,107,AUS
WWA August Open,2013-08-04,female,Alecia Lovelock,74.90,46,49,51,58,62,-65,51,62,113,AUS
WWA August Open,2013-08-04,female,Jaclyn Marshall,85.15,30,35,40,43,48,50,40,50,90,AUS
WWA August Open,2013-08-04,female,Laila Gampfer,67.30,35,38,-42,50,55,61,38,61,99,AUS
WWA August Open,2013-08-04,female,Gilleon Wake,83.75,30,35,-40,35,45,55,35,55,90,AUS
WWA August Open,2013-08-04,male,Ben Shadbolt,37.70,18,20,22,25,28,-30,22,28,50,AUS
WWA August Open,2013-08-04,male,Brett Shadbolt,31.80,11,12,13,12,13,14,13,14,27,AUS
WWA August Open,2013-08-04,male,Nicholas Dowsett,71.60,65,70,75,90,95,101,75,101,176,AUS
WWA August Open,2013-08-04,male,Nick Inglis,75.40,70,75,80,-95,95,-100,80,95,175,AUS
WWA August Open,2013-08-04,male,John Siemonek,82.20,75,-80,-80,-90,-90,90,75,90,165,AUS
WWA August Open,2013-08-04,male,Michael Turner,77.65,60,62,-65,90,-93,93,62,93,155,AUS
WWA August Open,2013-08-04,male,Todd Williams,80.00,-55,55,-56,70,-75,-75,55,70,125,AUS
WWA August Open,2013-08-04,male,Joshua Lawson,89.20,70,80,-85,-110,110,115,80,115,195,AUS
WWA August Open,2013-08-04,male,Matthew Flynn,91.35,68,71,-74,91,-93,-93,71,91,162,AUS
WWA August Open,2013-08-04,male,Bennett Pearce,86.90,65,-68,-70,85,88,-90,65,88,153,AUS
WWA August Open,2013-08-04,male,James Christensen,104.45,-70,70,-73,95,-100,-100,70,95,165,AUS
WWA August Open,2013-08-04,male,Benjamin Jeong,74.40,70,-75,75,95,100,105,75,105,180,AUS
