event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hills Barbell Open Competition,2020-03-01,female,Thylanouth Kittikhoun-Huynh,48.75,30,35,40,45,50,55,40,55,95,AUS
Hills Barbell Open Competition,2020-03-01,female,Annette Willmott,52.85,25,27,28,31,34,-37,28,34,62,AUS
Hills Barbell Open Competition,2020-03-01,female,Taneeka Bettenay,67.65,57,60,65,77,82,85,65,85,150,AUS
Hills Barbell Open Competition,2020-03-01,female,Claudia Duve,68.30,40,43,-45,-48,48,52,43,52,95,AUS
Hills Barbell Open Competition,2020-03-01,female,Cathy Mason,67.90,20,22,24,24,26,28,24,28,52,AUS
Hills Barbell Open Competition,2020-03-01,female,Jacqueline Nichele,71.25,60,68,73,80,90,-94,73,90,163,AUS
Hills Barbell Open Competition,2020-03-01,female,Stefanie Fernandez Preiksa,76.50,65,70,-76,85,91,-96,70,91,161,AUS
Hills Barbell Open Competition,2020-03-01,female,Gemma O'Brien,86.00,60,64,,80,85,,64,85,149,AUS
Hills Barbell Open Competition,2020-03-01,female,Mary Bowie,100.15,48,53,57,63,67,-72,57,67,124,AUS
Hills Barbell Open Competition,2020-03-01,female,Veronica Pearson,105.60,35,40,47,50,55,62,47,62,109,AUS
Hills Barbell Open Competition,2020-03-01,male,Aiden Zvirblis,52.55,15,20,-23,25,28,-31,20,28,48,AUS
Hills Barbell Open Competition,2020-03-01,male,Alexander Lim,66.65,90,-95,-95,115,120,-125,90,120,210,AUS
Hills Barbell Open Competition,2020-03-01,male,Cang Dang,71.80,61,63,65,81,-83,83,65,83,148,AUS
Hills Barbell Open Competition,2020-03-01,male,Jay Klaithin,71.80,-50,50,55,65,70,75,55,75,130,AUS
Hills Barbell Open Competition,2020-03-01,male,Bao-Du Bui,67.15,45,50,54,55,,,54,55,109,AUS
Hills Barbell Open Competition,2020-03-01,male,Bouachanh Thongvilu,72.60,-73,-73,73,,,,73,0,0,AUS
Hills Barbell Open Competition,2020-03-01,male,Hayden Alcorn,79.80,85,90,95,105,110,115,95,115,210,AUS
Hills Barbell Open Competition,2020-03-01,male,Fabian Garcia,80.85,80,83,-86,100,105,-108,83,105,188,AUS
Hills Barbell Open Competition,2020-03-01,male,Stephen Norman,87.30,100,108,112,130,138,-143,112,138,250,AUS
Hills Barbell Open Competition,2020-03-01,male,Vu Tran,84.35,70,100,-105,100,120,127,100,127,227,AUS
Hills Barbell Open Competition,2020-03-01,male,Daniel Naughton,85.00,85,90,95,115,125,-133,95,125,220,AUS
Hills Barbell Open Competition,2020-03-01,male,Alvin Tobias-Nool,86.45,90,95,-100,113,118,123,95,123,218,AUS
Hills Barbell Open Competition,2020-03-01,male,Matthew Nagel,93.65,92,97,102,122,127,-133,102,127,229,AUS
Hills Barbell Open Competition,2020-03-01,male,Paul Davis,95.30,70,75,80,90,101,-109,80,101,181,AUS
Hills Barbell Open Competition,2020-03-01,male,Peter Ticehurst,92.10,45,48,50,65,71,75,50,75,125,AUS
Hills Barbell Open Competition,2020-03-01,male,Matt Meddows,99.05,-80,80,87,107,114,119,87,119,206,AUS
Hills Barbell Open Competition,2020-03-01,male,Trent Dickerson,99.20,-60,60,65,75,80,85,65,85,150,AUS
Hills Barbell Open Competition,2020-03-01,male,Daniel Wallington,104.55,102,110,-115,136,140,-150,110,140,250,AUS
Hills Barbell Open Competition,2020-03-01,male,Afshin Rafati,107.20,101,106,110,120,-128,128,110,128,238,AUS
Hills Barbell Open Competition,2020-03-01,male,Drew Mctavish,107.20,70,-80,-90,90,100,110,70,110,180,AUS
Hills Barbell Open Competition,2020-03-01,male,John Zelenjak,128.20,60,65,70,80,85,90,70,90,160,AUS
