event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Tin Ablaza,54.89,34,-36,36,48,51,53,36,53,89
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Olivia Macpherson,53.76,39,-41,-41,44,-46,47,39,47,86
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Jessica Brouff,55.88,45,-47,-48,52,-55,-55,45,52,97
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Julie Hind,60.70,66,69,-71,80,84,86,69,86,155
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Fiona Redhead,63.00,-44,44,-46,58,60,-62,44,60,104
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Jemma Albrecht,61.73,38,40,42,-50,50,-53,42,50,92
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Aisling Scott,67.32,66,-70,-70,86,90,-93,66,90,156
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Hannah Norris,69.58,58,61,65,72,75,80,65,80,145
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Gabrielle Day,75.26,38,41,45,55,59,62,45,62,107
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Vicki Jones-Creagan,72.49,23,25,26,28,30,-32,26,30,56
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,female,Leah Chandler,83.54,39,42,-44,49,-52,-52,42,49,91
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,male,Blake Armitage,61.10,80,84,-87,110,115,0,84,115,199
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,male,Leo Lark,81.70,125,-128,-128,160,165,170,125,170,295
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,male,Harry Dickman,88.60,100,105,110,-125,125,130,110,130,240
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,male,David Bock,86.80,100,105,107,-116,116,-122,107,116,223
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,male,Tyler Woolfe,88.70,87,-90,93,116,121,125,93,125,218
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,male,Peter Wang,85.90,40,-41,45,55,60,65,45,65,110
MWC Physique Science QWA Club Challenge Round 2,2021-07-10,male,David Kristjansson,104.90,70,72,75,85,90,95,75,95,170
