event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Indiana Lee,44.85,15,17,19,20,23,25,19,25,44,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Monique Booth,41.90,17,-19,19,21,-24,24,19,24,43,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Shani Gilpin,49.95,25,30,-35,40,-47,47,30,47,77,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Charrae Myers,57.50,55,-58,58,67,72,73,58,73,131,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Odette Carpenter,57.10,49,-52,52,60,65,-70,52,65,117,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Haylee Walker,59.65,-31,31,34,41,-44,44,34,44,78,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Tracey Webster,61.20,27,29,31,39,42,45,31,45,76,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Beth Butt,68.20,37,39,41,50,54,58,41,58,99,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Abbey Boon,67.80,8,11,-13,13,16,18,11,18,29,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Camilla Fogagnolo,73.05,79,-82,82,97,101,103,82,103,185,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Telyshia Jones,72.70,46,49,51,57,60,-62,51,60,111,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Michelle Wootton,90.50,45,-48,-48,55,60,65,45,65,110,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Nicolette Dunstone,52.65,42,-45,-45,55,61,-65,42,61,103,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Jo Beams,51.15,30,34,-37,41,45,48,34,48,82,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Brooke Tsakirakis,62.10,-45,45,48,65,68,-70,48,68,116,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Lynette Gotts,68.40,27,29,31,38,-40,-40,31,38,69,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Kirsty Bartlett-Clark,76.30,28,-30,30,37,40,43,30,43,73,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Melanie Richardson,82.90,40,42,44,54,57,-60,44,57,101,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Lyndal Kimpton,99.25,30,-33,,40,-43,,30,40,70,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,female,Kellie Boon,96.40,26,-28,28,36,38,41,28,41,69,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Andrew Hay,63.55,60,65,68,70,75,-80,68,75,143,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Truen Johns,62.45,56,59,62,65,69,73,62,73,135,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Dominic Newman,65.60,32,35,38,44,47,50,38,50,88,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Nathan Keddie,76.35,56,60,66,82,87,90,66,90,156,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Micah Wade,85.00,80,-85,86,-115,122,127,86,127,213,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Stefan Lendvay,81.60,70,75,80,105,110,-115,80,110,190,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Tim Sumpton,84.35,-73,-73,73,-93,96,-100,73,96,169,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Aaron Bruce,91.55,98,103,-106,-130,130,135,103,135,238,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Jordan Cripps,88.15,91,94,97,115,118,121,97,121,218,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Ryan Harley,92.20,65,-68,-68,87,91,-95,65,91,156,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Scott Taylor,103.60,110,115,120,137,142,-147,120,142,262,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Dylan Oakford,94.55,112,-116,-120,140,-145,-145,112,140,252,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Anthony Wilson,101.25,97,101,-105,130,134,136,101,136,237,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Jordan Gotts,102.50,55,58,60,68,72,75,60,75,135,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Russell Kapper,71.85,75,80,-85,90,-98,98,80,98,178,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Zac Millhouse,72.80,70,75,-78,83,88,92,75,92,167,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Josh Shepherd,74.60,65,70,75,-80,80,85,75,85,160,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Shaun Leonard,77.00,-65,-65,67,80,85,-90,67,85,152,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Ben Clark,88.20,60,-63,65,80,86,-90,65,86,151,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Dale Hall-Bowden,92.95,85,90,92,105,110,115,92,115,207,AUS
Tasmania Master Championships & Presidents Cup Rd 2,2015-04-18,male,Robert Gotts,122.45,-65,65,-68,90,-95,98,65,98,163,AUS
