event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Mia Gaudry,54.86,53,56,-59,69,71,74,56,74,130,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Brittney Kleyn,53.95,33,37,40,43,47,51,40,51,91,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Tara Noonan,56.29,59,-62,62,71,75,78,62,78,140,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Pieta Hansen,61.45,43,47,50,61,65,69,50,69,119,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Emmanuela Romano,63.42,35,39,-42,50,-55,55,39,55,94,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Stefanie Clinton,75.31,58,61,63,86,91,95,63,95,158,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Tarryn Vine,78.76,54,58,61,74,-78,80,61,80,141,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,female,Makayla Dingle,96.95,65,69,72,88,92,-95,72,92,164,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,male,Kevin Tam,80.79,53,58,63,75,81,86,63,86,149,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,male,Ryley Porter,80.84,130,135,140,-158,-158,-158,140,0,0,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,male,Matthew Horrocks,95.10,80,85,90,110,115,120,90,120,210,AUS
2020 Qld Club Challenge - Chandler - Round 1,2020-01-11,male,Ahrie Jerred,98.61,60,65,70,-80,80,89,70,89,159,AUS
