event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Coffs Harbour Open Competition,2021-03-06,female,Megan Dunn,62.55,30,33,35,40,43,47,35,47,82,AUS
Coffs Harbour Open Competition,2021-03-06,female,Leanne Cheal,69.40,21,22,23,22,25,28,23,28,51,AUS
Coffs Harbour Open Competition,2021-03-06,female,Michelle Shannon,71.70,30,-33,33,47,50,52,33,52,85,AUS
Coffs Harbour Open Competition,2021-03-06,female,Tanya Weir,77.05,30,33,35,37,42,45,35,45,80,AUS
Coffs Harbour Open Competition,2021-03-06,female,Eve Wallace,79.15,27,30,32,37,39,41,32,41,73,AUS
Coffs Harbour Open Competition,2021-03-06,female,Michelle Pedley,81.55,30,33,-35,37,42,45,33,45,78,AUS
Coffs Harbour Open Competition,2021-03-06,female,Veronica Pearson,108.10,50,53,-56,65,-70,-70,53,65,118,AUS
Coffs Harbour Open Competition,2021-03-06,female,Tammurah Lamson,93.20,25,28,30,35,38,40,30,40,70,AUS
Coffs Harbour Open Competition,2021-03-06,male,Kerrod Pedley,88.30,62,67,70,85,90,95,70,95,165,AUS
Coffs Harbour Open Competition,2021-03-06,male,Robert Mcintosh,82.10,26,28,30,34,37,40,30,40,70,AUS
Coffs Harbour Open Competition,2021-03-06,male,Jake Douglas,93.50,120,-130,-132,150,156,160,120,160,280,AUS
