event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Geelong Senior/Masters League 2,2019-06-01,female,Denese Billings,43.36,30,32,33,40,42,43,33,43,76,AUS
Geelong Senior/Masters League 2,2019-06-01,female,Deena Henaway,70.66,43,-45,45,51,-54,55,45,55,100,AUS
Geelong Senior/Masters League 2,2019-06-01,female,Kate Legge-Wilkinson,70.60,68,70,-72,-85,-85,-85,70,0,0,AUS
Geelong Senior/Masters League 2,2019-06-01,female,Alana Schwaiger,71.74,63,65,-68,80,-85,-85,65,80,145,AUS
Geelong Senior/Masters League 2,2019-06-01,male,Jackson Baker,66.96,93,97,-100,113,-119,-119,97,113,210,AUS
Geelong Senior/Masters League 2,2019-06-01,male,Alexander Mifsud,70.84,74,76,-78,87,-91,-91,76,87,163,AUS
Geelong Senior/Masters League 2,2019-06-01,male,Joe Hiram,77.86,105,-110,-110,-130,-130,130,105,130,235,AUS
Geelong Senior/Masters League 2,2019-06-01,male,Jake Le Cerf,79.90,90,95,100,110,118,-131,100,118,218,AUS
Geelong Senior/Masters League 2,2019-06-01,male,Sam Storer,82.88,-105,105,-111,130,-137,-140,105,130,235,AUS
Geelong Senior/Masters League 2,2019-06-01,male,Keiran Pringle,90.70,80,84,86,95,-100,101,86,101,187,AUS
