event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA State League 4,2013-12-08,female,Roxanne Walker,57.85,63,66,-68,75,-80,-80,66,75,141,AUS
WWA State League 4,2013-12-08,female,Rebecca Payne,57.95,48,51,54,68,71,74,54,74,128,AUS
WWA State League 4,2013-12-08,female,Kassie Comley,55.05,42,46,-49,57,-61,62,46,62,108,AUS
WWA State League 4,2013-12-08,female,Courtney Page,102.40,65,68,-70,83,-86,-87,68,83,151,AUS
WWA State League 4,2013-12-08,female,Sarah Wignall,78.80,54,56,-58,70,-73,-75,56,70,126,AUS
WWA State League 4,2013-12-08,female,Alecia Lovelock,76.00,45,48,50,55,58,62,50,62,112,AUS
WWA State League 4,2013-12-08,male,Ben Shadbolt,38.55,18,20,22,26,-28,-29,22,26,48,AUS
WWA State League 4,2013-12-08,male,Brett Shadbolt,32.00,15,16,-17,17,-19,19,16,19,35,AUS
WWA State League 4,2013-12-08,male,Calen Wright,67.80,90,95,-98,122,126,-130,95,126,221,AUS
WWA State League 4,2013-12-08,male,Joseph Ooi,76.20,67,72,77,97,102,-105,77,102,179,AUS
WWA State League 4,2013-12-08,male,Mathew Edwards,83.95,-95,95,-100,115,122,125,95,125,220,AUS
WWA State League 4,2013-12-08,male,Mandeep Singh,83.30,112,116,120,-150,-150,-150,120,0,0,AUS
WWA State League 4,2013-12-08,male,Corbin Nesa,86.75,-95,95,104,118,-122,122,104,122,226,AUS
WWA State League 4,2013-12-08,male,Patrick Crowley,102.80,-100,100,-110,-140,145,150,100,150,250,AUS
WWA State League 4,2013-12-08,male,Jacques Chester,102.60,-100,100,105,-120,120,130,105,130,235,AUS
WWA State League 4,2013-12-08,male,Harris Tuhakaraina,99.55,40,43,45,50,55,60,45,60,105,AUS
WWA State League 4,2013-12-08,male,Brendan Kennedy,87.70,-85,85,92,-115,115,120,92,120,212,AUS
WWA State League 4,2013-12-08,male,Naruhiro Hori,82.85,-90,90,94,115,-119,-119,94,115,209,AUS
