event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Simone Boase,52.20,25,-27,27,-30,-30,-30,27,0,0,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Tayla Teede,54.10,15,22,-25,20,23,25,22,25,47,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Kayler Mcmullin,59.00,30,-35,35,40,45,-48,35,45,80,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Amber Croft,65.30,42,45,-48,62,65,67,45,67,112,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Brooke Cowen,64.50,30,-35,-35,40,45,-48,30,45,75,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Kayleene French,79.50,25,30,-35,35,40,45,30,45,75,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Ange Logan,76.20,27,30,-35,35,-40,40,30,40,70,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Emma Teede,67.90,45,48,50,55,60,-65,50,60,110,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Ramona Johnson,65.30,27,30,-35,35,40,-45,30,40,70,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,female,Brooke Austin,85.90,25,-30,-30,35,-40,40,25,40,65,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,male,Kobe Teede,24.20,10,-12,-13,10,12,15,10,15,25,AUS
JME Qld Club Challenge Round 1 - Crossfit Foxes/Fernwood,2013-03-09,male,Michael Teede,79.10,70,75,80,105,110,117,80,117,197,AUS
