event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,female,Rebecca Woods,65.04,35,37,-40,40,45,-50,37,45,82,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,female,Elly O'Loughlin,84.40,35,-38,38,50,55,-60,38,55,93,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,Frank Elliott,76.76,109,115,-117,136,141,-145,115,141,256,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,Mitchell Gustafsson,81.62,90,95,-97,110,115,-117,95,115,210,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,Jerome Squires,84.02,83,87,90,105,110,116,90,116,206,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,Paul Rowley,84.92,80,85,-91,95,100,105,85,105,190,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,Matthew Randell,92.04,85,90,-95,110,-117,117,90,117,207,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,Richard Baker,108.12,75,82,86,95,105,-112,86,105,191,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,Jared Grimm,134.68,70,75,80,90,95,100,80,100,180,AUS
SAWLA Sept Open and Rodney Hutton Memorial Cup Round 3,2013-09-21,male,John Humphrys,83.66,-43,43,-47,52,-56,56,43,56,99,AUS
