event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Emily Poles,39.50,16,18,-20,20,22,25,18,25,43
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Lillian Poles,51.70,22,24,26,25,28,30,26,30,56
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Leah Hannant,58.00,24,26,28,28,30,31,28,31,59
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Lily Wilson,58.70,35,38,40,46,49,52,40,52,92
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Brooke Davey,68.00,55,58,-61,-75,75,78,58,78,136
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Anna Roganova-Deveigne,65.20,40,44,-47,58,-60,62,44,62,106
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Gabrielle Mcneill,74.70,-63,-63,63,83,85,88,63,88,151
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Jenna Kljaic,73.50,66,-69,-70,75,77,81,66,81,147
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Allyse Cochrane,72.60,55,58,-60,-68,68,71,58,71,129
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Kia Taylor,82.10,33,35,37,50,55,58,37,58,95
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,female,Leanne Knox,66.00,-65,65,67,83,86,89,67,89,156
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,male,Dillon Fisler,55.20,47,50,-53,55,60,-65,50,60,110
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,male,Samuel Wilson,37.40,15,17,19,20,23,25,19,25,44
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,male,Ethan Butron,55.60,-13,15,16,14,16,18,16,18,34
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,male,Corey Smith,68.70,70,73,-76,90,95,100,73,100,173
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,male,Joshua Ferguson,80.00,-88,-88,88,108,115,120,88,120,208
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,male,Chayse Leith,82.50,-70,73,-76,95,100,-105,73,100,173
JME Qld Club Challenge Round 4 – Whitsunday,2015-10-31,male,Laiton Frisk,91.20,-95,100,-108,120,127,-130,100,127,227
