event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Chelsea Nicoll,46.40,30,32,34,40,42,45,34,45,79,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Jess Knox,45.70,10,12,-14,9,12,15,12,15,27,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Emily Hinschen,23.00,6,-8,,11,13,-15,6,13,19,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Lily Wilson,54.60,22,24,26,34,36,38,26,38,64,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Brooke Davey,66.80,42,46,50,60,65,70,50,70,120,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Holly Armstrong,67.10,50,54,-58,63,65,-68,54,65,119,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Leah Hannant,64.30,13,15,18,18,20,21,18,21,39,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Gabrielle Mcneill,70.70,50,-53,-53,68,71,74,50,74,124,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Nicole Quartero,71.20,35,38,40,48,50,53,40,53,93,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Alyssa Collins,78.40,52,-56,56,74,78,-82,56,78,134,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Alyse Talbot,78.10,35,37,39,43,45,47,39,47,86,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Cait Halsey,77.90,31,33,35,42,45,47,35,47,82,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Nikki Smith,86.00,20,25,30,35,38,40,30,40,70,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Leanne Knox,62.40,63,65,-68,78,81,-83,65,81,146,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,female,Bernadette Porter,59.50,26,28,30,39,41,43,30,43,73,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Dillon Fisler,51.40,37,42,45,47,51,-55,45,51,96,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Max Hinschen,31.00,8,-10,10,13,15,18,10,18,28,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Corey Smith,67.00,43,46,49,62,66,70,49,70,119,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Matthew Warren,73.50,80,82,85,98,100,105,85,105,190,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Clay Scott,75.10,80,85,-90,100,105,-110,85,105,190,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Joshua Ferguson,75.80,78,83,85,94,98,102,85,102,187,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Jarred Dickson,76.90,80,-84,-85,-95,95,101,80,101,181,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Jamie Matthews,84.90,65,-70,-70,90,95,100,65,100,165,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Dean Callaghan,79.60,-70,-72,72,90,-94,-94,72,90,162,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Ben Sullivan,79.30,56,60,64,79,83,-87,64,83,147,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Tony Lisciandro,71.10,60,62,65,90,92,95,65,95,160,AUS
JME Qld Club Challenge Round 4 – Whitsunday,2014-11-08,male,Nathan Sainsbury,112.00,85,-88,90,100,105,110,90,110,200,AUS
