event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Jessica Brouff,58.32,50,-52,52,58,-60,-60,52,58,110,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Piper Mcsorley,60.55,-46,46,48,56,58,60,48,60,108,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Jemma Albrecht,62.33,40,42,-44,50,52,-55,42,52,94,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Aisling Scott,67.95,62,65,68,82,86,90,68,90,158,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Hannah Norris,69.70,67,70,-72,80,83,85,70,85,155,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Vicki Jones-Creagan,69.62,28,-30,30,31,35,36,30,36,66,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Tamica Harradine,71.20,25,27,28,35,37,-39,28,37,65,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Michelle Thomanek,78.06,50,53,-55,58,-61,61,53,61,114,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,female,Leah Chandler,82.94,40,42,44,50,-52,52,44,52,96,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,Samuel Honeywood,53.68,39,40,41,49,51,52,41,52,93,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,Will Chandler,60.85,50,-52,53,66,69,71,53,71,124,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,Stuart Ng,79.27,-80,80,84,-105,105,-110,84,105,189,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,Joel Williams-Davis,85.70,60,65,67,75,80,83,67,83,150,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,Samuel Dickman,91.99,80,83,86,105,110,114,86,114,200,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,Michael Dunne,101.35,110,114,118,140,144,-147,118,144,262,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,Ethan Inglis,102.91,-95,95,100,105,-110,112,100,112,212,AUS
Physique Science QWA Club Challenge Round 3,2021-11-06,male,David Kristjansson,108.20,78,81,-83,95,100,103,81,103,184,AUS
