event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Milton Open Club Competition,2016-02-06,female,Patricia Montes,51.75,25,-26,26,32,35,-38,26,35,61,AUS
Milton Open Club Competition,2016-02-06,female,Alana Evans,67.80,40,43,-45,50,-53,53,43,53,96,AUS
Milton Open Club Competition,2016-02-06,female,Katherine Redhead,69.45,37,39,41,45,49,51,41,51,92,AUS
Milton Open Club Competition,2016-02-06,female,Vicki Brady,51.90,21,22,-23,23,24,25,22,25,47,AUS
Milton Open Club Competition,2016-02-06,female,Wendy Pakchung,58.80,24,25,-26,35,-37,38,25,38,63,AUS
Milton Open Club Competition,2016-02-06,female,Fiona Redhead,60.90,44,-47,47,54,57,59,47,59,106,AUS
Milton Open Club Competition,2016-02-06,female,Bronwyn Graham,62.50,42,44,-47,50,-55,-56,44,50,94,AUS
Milton Open Club Competition,2016-02-06,female,Kylie Smith,69.00,50,-52,-53,60,-66,66,50,66,116,AUS
Milton Open Club Competition,2016-02-06,female,Jackie Bowers,74.80,42,45,-48,50,55,-60,45,55,100,AUS
Milton Open Club Competition,2016-02-06,female,Stephanie Faulkner,74.95,28,-30,-30,37,-39,39,28,39,67,AUS
Milton Open Club Competition,2016-02-06,female,Claire Park,82.00,27,-29,29,37,-38,38,29,38,67,AUS
Milton Open Club Competition,2016-02-06,male,Matthew Eichmann,61.75,48,53,-58,65,70,75,53,75,128,AUS
Milton Open Club Competition,2016-02-06,male,Mitchell Eichmann,73.50,85,-90,90,110,-115,115,90,115,205,AUS
Milton Open Club Competition,2016-02-06,male,Shannon Arenson,74.90,82,-85,85,-113,113,-117,85,113,198,AUS
Milton Open Club Competition,2016-02-06,male,Jonathan Pakchung,81.25,-117,117,-122,135,140,-145,117,140,257,AUS
Milton Open Club Competition,2016-02-06,male,James Pakchung,77.80,100,105,-110,120,125,-130,105,125,230,AUS
Milton Open Club Competition,2016-02-06,male,Brad Hays,82.50,65,68,-72,75,85,-88,68,85,153,AUS
Milton Open Club Competition,2016-02-06,male,Michael Dunne,91.10,75,80,84,95,100,104,84,104,188,AUS
Milton Open Club Competition,2016-02-06,male,Jack Murray,90.80,75,80,84,95,100,-105,84,100,184,AUS
Milton Open Club Competition,2016-02-06,male,Jordan Evans,129.50,100,-110,-110,132,-136,-136,100,132,232,AUS
Milton Open Club Competition,2016-02-06,male,Bobby Salami,80.05,-75,75,80,90,-95,-95,80,90,170,AUS
Milton Open Club Competition,2016-02-06,male,Kevin Smith,86.65,48,53,55,70,77,-81,55,77,132,AUS
