event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Inner West Open Competition,2017-07-16,female,Kushini Jayawardane,53.00,-52,52,-55,57,-60,60,52,60,112,AUS
Inner West Open Competition,2017-07-16,female,Elena Macnamara,62.90,28,30,-33,35,40,-45,30,40,70,AUS
Inner West Open Competition,2017-07-16,female,Cathy Mason,61.40,23,24,25,28,30,-32,25,30,55,AUS
Inner West Open Competition,2017-07-16,female,Rheannon Williams,68.30,-46,46,49,60,63,65,49,65,114,AUS
Inner West Open Competition,2017-07-16,female,Jodi Murphy,66.60,44,47,50,54,57,-60,50,57,107,AUS
Inner West Open Competition,2017-07-16,female,Sue Rennett,74.40,37,40,-43,-58,58,-63,40,58,98,AUS
Inner West Open Competition,2017-07-16,female,Coral Fernandez,81.10,28,31,-35,35,40,44,31,44,75,AUS
Inner West Open Competition,2017-07-16,male,Samuel Struthers,69.30,76,80,-83,91,95,-100,80,95,175,AUS
Inner West Open Competition,2017-07-16,male,Bouachanh Thongvilu,68.40,50,-55,-55,65,-70,-73,50,65,115,AUS
Inner West Open Competition,2017-07-16,male,Yannick Mifsud,71.10,100,-105,-105,120,-125,-125,100,120,220,AUS
Inner West Open Competition,2017-07-16,male,Omar Al-Mashhadani,75.10,-80,83,87,95,-102,-105,87,95,182,AUS
Inner West Open Competition,2017-07-16,male,Jeffrey Tang,69.80,65,68,-71,95,-100,-100,68,95,163,AUS
Inner West Open Competition,2017-07-16,male,Celi Varol,80.80,60,65,70,-80,80,,70,80,150,AUS
Inner West Open Competition,2017-07-16,male,Wayne Park,92.60,70,-75,75,100,108,112,75,112,187,AUS
Inner West Open Competition,2017-07-16,male,Steve Tague,93.60,90,95,-100,-115,115,,95,115,210,AUS
Inner West Open Competition,2017-07-16,male,Matthew Stenning,98.60,45,50,-55,60,70,76,50,76,126,AUS
Inner West Open Competition,2017-07-16,male,Paul Cummins,103.20,80,85,88,100,110,-115,88,110,198,AUS
Inner West Open Competition,2017-07-16,male,John Zelenjak,115.50,70,75,80,90,95,100,80,100,180,AUS
Inner West Open Competition,2017-07-16,male,Paul Dewar,110.60,40,50,,60,70,80,50,80,130,AUS
