event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,female,Chelsea Nicoll,49.24,42,-46,46,52,55,57,46,57,103,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,female,Jessica Ryder,70.40,38,41,-43,50,-54,54,41,54,95,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,female,Angela Barnas,73.70,54,59,-63,74,79,83,59,83,142,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Levi Deans,39.28,18,20,-22,20,23,25,20,25,45,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Mitchell Daniels,69.45,90,95,-100,110,115,-120,95,115,210,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Andrew Deans,78.35,54,58,-62,72,76,80,58,80,138,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Trevor Walz,81.75,55,60,64,80,85,86,64,86,150,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Byron Mcgregor,93.40,90,95,-100,60,,,95,60,155,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Caleb Reno-Sanger,88.95,40,45,50,50,55,60,50,60,110,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Braden Andersen,116.75,98,-103,-103,115,120,125,98,125,223,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2017-09-16,male,Rodney Carr,117.15,-100,-100,-100,120,125,130,0,130,0,AUS
